id,orig_Z,orig_uplift_conf,orig_necessity_conf,orig_base_lp_gold,orig_half_lp_gold,orig_full_lp_gold,orig_base_issue,orig_half_issue,orig_full_issue,orig_correct_letter,orig_options_json,lex_Z,lex_uplift_conf,lex_necessity_conf,lex_base_lp_gold,lex_half_lp_gold,lex_full_lp_gold,lex_base_issue,lex_half_issue,lex_full_issue,lex_correct_letter,lex_options_json,syn_Z,syn_uplift_conf,syn_necessity_conf,syn_base_lp_gold,syn_half_lp_gold,syn_full_lp_gold,syn_base_issue,syn_half_issue,syn_full_issue,syn_correct_letter,syn_options_json,ctx_Z,ctx_uplift_conf,ctx_necessity_conf,ctx_base_lp_gold,ctx_half_lp_gold,ctx_full_lp_gold,ctx_base_issue,ctx_half_issue,ctx_full_issue,ctx_correct_letter,ctx_options_json,Z_cluster_mean,Z_cluster_coverage,uplift_conf_cluster_mean,uplift_conf_cluster_coverage,necessity_conf_cluster_mean,necessity_conf_cluster_coverage
416,-0.00043381564,0.0003792195,0.02794805886,-0.00043381564,-0.028002655,-5.459614e-05,OK,OK,OK,A,"{""A"": ""134400"", ""B"": ""134410"", ""C"": ""134401"", ""D"": ""134399""}",-0.0014378906,0.00134467732,0.00136753202,-0.0014378906,-0.0014607453,-9.321328e-05,OK,OK,OK,A,"{""A"": ""134400"", ""B"": ""134410"", ""C"": ""134399"", ""D"": ""67200""}",-0.0037488632,0.00346626082,0.08791741762,-0.0037488632,-0.08820002,-0.00028260238,OK,OK,OK,B,"{""A"": ""134401"", ""B"": ""134400"", ""C"": ""67200"", ""D"": ""268800""}",-0.002457089,0.0017046001,0.0270530891,-0.002457089,-0.027805578,-0.0007524889,OK,OK,OK,D,"{""A"": ""134390"", ""B"": ""134401"", ""C"": ""67200"", ""D"": ""134400""}",-0.00201941461,4,0.001723689435,4,0.0360715244,4
417,-0.4754608,0.4711760554,0.0569351004,-0.4754608,-0.061219845,-0.0042847446,OK,OK,OK,B,"{""A"": ""4615"", ""B"": ""4625"", ""C"": ""2312.5"", ""D"": ""4626""}",-0.3333836,0.33316119503,0.14318595503,-0.3333836,-0.14340836,-0.00022240497,OK,OK,OK,D,"{""A"": ""4626"", ""B"": ""4635"", ""C"": ""9250"", ""D"": ""4625""}",-0.07753029,0.0757463156,0.0011924061,-0.07753029,-0.0029763805,-0.0017839744,OK,OK,OK,D,"{""A"": ""4624"", ""B"": ""4635"", ""C"": ""2312.5"", ""D"": ""4625""}",-0.0017517285,-0.1626065615,-0.16349679793,-0.0017517285,-0.00086149207,-0.16435829,OK,OK,OK,D,"{""A"": ""2312.5"", ""B"": ""4624"", ""C"": ""4635"", ""D"": ""4625""}",-0.22203160462500002,4,0.17936925113250002,4,0.009454165899999999,4
418,-0.0014644352,0.00137968412,0.00051336052,-0.0014644352,-0.0005981116,-8.475108e-05,OK,OK,OK,A,"{""A"": ""2900"", ""B"": ""1450"", ""C"": ""2901"", ""D"": ""2890""}",-0.00040366073,-0.0015176118699999,0.0014725574,-0.00040366073,-0.00339383,-0.0019212726,OK,OK,OK,C,"{""A"": ""2901"", ""B"": ""2899"", ""C"": ""2900"", ""D"": ""1450""}",-0.7715924,0.7714197025399999,0.0018856518399999,-0.7715924,-0.0020583493,-0.00017269746,OK,OK,OK,C,"{""A"": ""2910"", ""B"": ""2901"", ""C"": ""2900"", ""D"": ""1450""}",-0.3185585,0.299297069,-0.0151072964999999,-0.3185585,-0.0041541345,-0.019261431,OK,OK,OK,B,"{""A"": ""2910"", ""B"": ""2900"", ""C"": ""2901"", ""D"": ""5800""}",-0.2730047489825,4,0.26764471094750003,4,-0.002808931685,4
419,-0.0006195519,0.0004474502699999,0.00210041787,-0.0006195519,-0.0022725195,-0.00017210163,OK,OK,OK,C,"{""A"": ""10"", ""B"": ""40"", ""C"": ""20"", ""D"": ""30""}",-0.00024722578,0.0001790363699999,0.05471491259,-0.00024722578,-0.054783102,-6.818941e-05,OK,OK,OK,A,"{""A"": ""20"", ""B"": ""19"", ""C"": ""10"", ""D"": ""21""}",-0.0005309341,0.0004437994799999,0.00537472338,-0.0005309341,-0.005461858,-8.713462e-05,OK,OK,OK,A,"{""A"": ""20"", ""B"": ""10"", ""C"": ""21"", ""D"": ""30""}",-0.00043858355,0.00015610029,0.00317380294,-0.00043858355,-0.0034562862,-0.00028248326,OK,OK,OK,B,"{""A"": ""10"", ""B"": ""20"", ""C"": ""19"", ""D"": ""21""}",-0.0004590738324999999,4,0.000306596602499925,4,0.016340964195000002,4
420,-0.01246324,0.012427358277,0.3146505182769999,-0.01246324,-0.3146864,-3.5881723e-05,OK,OK,OK,A,"{""A"": ""36"", ""B"": ""37"", ""C"": ""26"", ""D"": ""72""}",-0.037096493,0.03660021844,0.00619630044,-0.037096493,-0.006692575,-0.00049627456,OK,OK,OK,D,"{""A"": ""26"", ""B"": ""37"", ""C"": ""46"", ""D"": ""36""}",-3.5187645,3.51862278134,0.1401587913399999,-3.5187645,-0.14030051,-0.00014171866,OK,OK,OK,B,"{""A"": ""72"", ""B"": ""36"", ""C"": ""46"", ""D"": ""18""}",-0.08826797,0.08811088242,0.03120603242,-0.08826797,-0.03136312,-0.00015708758,OK,OK,OK,C,"{""A"": ""26"", ""B"": ""37"", ""C"": ""36"", ""D"": ""35""}",-0.91414805075,4,0.91394031011925,4,0.12305291061924994,4
421,-1.8662394,1.86589913574,0.69580263574,-1.8662394,-0.6961429,-0.00034026426,OK,OK,OK,B,"{""A"": ""133"", ""B"": ""134"", ""C"": ""124"", ""D"": ""67""}",-0.08334813,0.0830556403,0.0873835803,-0.08334813,-0.08767607,-0.0002924897,OK,OK,OK,C,"{""A"": ""135"", ""B"": ""67"", ""C"": ""134"", ""D"": ""124""}",-0.2428236,0.2425240817,3.3399940817,-0.2428236,-3.3402936,-0.0002995183,OK,OK,OK,D,"{""A"": ""144"", ""B"": ""133"", ""C"": ""124"", ""D"": ""134""}",-4.6793585,4.679275298144,0.010479704144,-4.6793585,-0.010562906,-8.3201856e-05,OK,OK,OK,B,"{""A"": ""268"", ""B"": ""134"", ""C"": ""124"", ""D"": ""144""}",-1.7179424075,4,1.717688538971,4,1.033415000471,4
422,-0.004195813,0.0038973668999999,2.4320275539,-0.004195813,-2.432326,-0.0002984461,OK,OK,OK,D,"{""A"": ""6"", ""B"": ""3.5"", ""C"": ""-3"", ""D"": ""7""}",-0.022059286,0.02186406264,2.2770009999999988e-05,-0.022059286,-0.00021799337,-0.00019522336,OK,OK,OK,C,"{""A"": ""8"", ""B"": ""17"", ""C"": ""7"", ""D"": ""6""}",-0.0007628528,0.00061422441,0.00041911004,-0.0007628528,-0.00056773843,-0.00014862839,OK,OK,OK,B,"{""A"": ""-3"", ""B"": ""7"", ""C"": ""6"", ""D"": ""3.5""}",-0.0010093687,0.00081831722,0.0001156147199999,-0.0010093687,-0.0003066662,-0.00019105148,OK,OK,OK,C,"{""A"": ""3.5"", ""B"": ""8"", ""C"": ""7"", ""D"": ""6""}",-0.007006830125,4,0.006798492792499975,4,0.6081462621675,4
423,-0.017596541,0.01738427048,0.02067716948,-0.017596541,-0.02088944,-0.00021227052,OK,OK,OK,C,"{""A"": ""15"", ""B"": ""26"", ""C"": ""25"", ""D"": ""35""}",-0.001671763,0.0016405270669999,0.0164806460669999,-0.001671763,-0.016511882,-3.1235933e-05,OK,OK,OK,A,"{""A"": ""25"", ""B"": ""35"", ""C"": ""15"", ""D"": ""26""}",-2.0642264,2.06415141994,0.06011580194,-2.0642264,-0.060190782,-7.498006e-05,OK,OK,OK,B,"{""A"": ""35"", ""B"": ""25"", ""C"": ""12.5"", ""D"": ""26""}",-0.033389565,0.0327229624,0.0318850133999999,-0.033389565,-0.032551616,-0.0006666026,OK,OK,OK,B,"{""A"": ""15"", ""B"": ""25"", ""C"": ""26"", ""D"": ""35""}",-0.52922106725,4,0.5289747949717499,4,0.03228965772174995,4
424,-0.030178227,0.0297919662299999,0.48143143923,-0.030178227,-0.4818177,-0.00038626077,OK,OK,OK,B,"{""A"": ""620"", ""B"": ""310"", ""C"": ""155"", ""D"": ""300""}",-2.4619706,2.4598440248,0.6140179248,-2.4619706,-0.6161445,-0.0021265752,OK,OK,OK,D,"{""A"": ""300"", ""B"": ""311"", ""C"": ""309"", ""D"": ""310""}",-3.083117,3.08009237,4.98242707,-3.083117,-4.9854517,-0.00302463,OK,OK,OK,A,"{""A"": ""310"", ""B"": ""155"", ""C"": ""320"", ""D"": ""311""}",-2.4952362,1.6379194,0.4834373999999999,-2.4952362,-1.3407542,-0.8573168,OK,OK,OK,B,"{""A"": ""311"", ""B"": ""310"", ""C"": ""300"", ""D"": ""155""}",-2.01762550675,4,1.8019119402575,4,1.6403284585074998,4
425,-0.2037873,0.20370874546,2.30828824546,-0.2037873,-2.3083668,-7.855454e-05,OK,OK,OK,A,"{""A"": ""70"", ""B"": ""80"", ""C"": ""69"", ""D"": ""60""}",-0.02124859,0.0211009147,0.0149427856999999,-0.02124859,-0.015090461,-0.0001476753,OK,OK,OK,C,"{""A"": ""71"", ""B"": ""140"", ""C"": ""70"", ""D"": ""69""}",-0.257004,0.25684929537,0.0470379693699999,-0.257004,-0.047192674,-0.00015470463,OK,OK,OK,D,"{""A"": ""80"", ""B"": ""71"", ""C"": ""35"", ""D"": ""70""}",-0.03789177,0.0378396781849999,0.007253474885,-0.03789177,-0.0073055667,-5.2091815e-05,OK,OK,OK,C,"{""A"": ""60"", ""B"": ""140"", ""C"": ""70"", ""D"": ""69""}",-0.129982915,4,0.12987465842874998,4,0.5943806188537499,4
426,-1.6376182,1.606400264,1.609094364,-1.6376182,-1.6403123,-0.031217936,OK,OK,OK,A,"{""A"": ""5122"", ""B"": ""5132"", ""C"": ""5123"", ""D"": ""5112""}",-0.02954253,0.0277761658,0.2625690358,-0.02954253,-0.2643354,-0.0017663642,OK,OK,OK,C,"{""A"": ""2561"", ""B"": ""5121"", ""C"": ""5122"", ""D"": ""5123""}",-0.45823342,0.446522088,0.132577168,-0.45823342,-0.1442885,-0.011711332,OK,OK,OK,C,"{""A"": ""2561"", ""B"": ""10244"", ""C"": ""5122"", ""D"": ""5121""}",-0.4553146,0.4529913793,0.3199294092999999,-0.4553146,-0.32225263,-0.0023232207,OK,OK,OK,D,"{""A"": ""5123"", ""B"": ""2561"", ""C"": ""5121"", ""D"": ""5122""}",-0.6451771875,4,0.6334224742749999,4,0.581042494275,4
427,-0.00066815113,0.00054191789,0.00527610176,-0.00066815113,-0.005402335,-0.00012623324,OK,OK,OK,C,"{""A"": ""90"", ""B"": ""45.5"", ""C"": ""91"", ""D"": ""81""}",-0.0009089081,0.0005885411,0.0047196397,-0.0009089081,-0.0050400067,-0.000320367,OK,OK,OK,D,"{""A"": ""45.5"", ""B"": ""92"", ""C"": ""90"", ""D"": ""91""}",-0.00037291372,-0.00263305958,0.0055488837,-0.00037291372,-0.008554857,-0.0030059733,OK,OK,OK,C,"{""A"": ""90"", ""B"": ""81"", ""C"": ""91"", ""D"": ""101""}",-0.003252741,0.00254313635,0.04545966935,-0.003252741,-0.046169274,-0.00070960465,OK,OK,OK,A,"{""A"": ""91"", ""B"": ""92"", ""C"": ""81"", ""D"": ""101""}",-0.0013006784875,4,0.00026013394,4,0.0152510736275,4
428,-0.00033097074,0.00019723336,0.00019723336,-0.00033097074,-0.00033097074,-0.00013373738,OK,OK,OK,C,"{""A"": ""31"", ""B"": ""60"", ""C"": ""30"", ""D"": ""29""}",-0.0017673163,0.00160415192,0.00478561362,-0.0017673163,-0.004948778,-0.00016316438,OK,OK,OK,C,"{""A"": ""29"", ""B"": ""15"", ""C"": ""30"", ""D"": ""40""}",-0.005002638,0.004983922705,0.026491370705,-0.005002638,-0.026510086,-1.8715295e-05,OK,OK,OK,A,"{""A"": ""30"", ""B"": ""15"", ""C"": ""20"", ""D"": ""60""}",-0.0002700949,0.000238382533,0.000777600083,-0.0002700949,-0.00080931245,-3.1712367e-05,OK,OK,OK,A,"{""A"": ""30"", ""B"": ""20"", ""C"": ""29"", ""D"": ""40""}",-0.0018427549850000002,4,0.0017559226295000001,4,0.008062954442,4
429,-5.3880587e-05,3.742883e-05,3.4686123e-05,-5.3880587e-05,-5.113788e-05,-1.6451757e-05,OK,OK,OK,A,"{""A"": ""96"", ""B"": ""106"", ""C"": ""192"", ""D"": ""95""}",-0.009679921,0.0093419205499999,0.0009389379499999,-0.009679921,-0.0012769384,-0.00033800045,OK,OK,OK,B,"{""A"": ""86"", ""B"": ""96"", ""C"": ""95"", ""D"": ""97""}",-0.0005298621,0.00051376769,0.00059881213,-0.0005298621,-0.00061490654,-1.609441e-05,OK,OK,OK,A,"{""A"": ""96"", ""B"": ""97"", ""C"": ""192"", ""D"": ""86""}",-0.0005589244,0.0004422221299999,0.00118595243,-0.0005589244,-0.0013026547,-0.00011670227,OK,OK,OK,D,"{""A"": ""97"", ""B"": ""86"", ""C"": ""95"", ""D"": ""96""}",-0.00270564702175,4,0.00258383479999995,4,0.0006895971582499749,4
430,-0.003948799,0.003927104501,0.057637000501,-0.003948799,-0.057658695,-2.1694499e-05,OK,OK,OK,A,"{""A"": ""370"", ""B"": ""371"", ""C"": ""185"", ""D"": ""360""}",-3.1046655,3.104315346,0.308429846,-3.1046655,-0.30878,-0.000350154,OK,OK,OK,C,"{""A"": ""360"", ""B"": ""369"", ""C"": ""370"", ""D"": ""380""}",-3.7566667,3.75651580796,1.17533150796,-3.7566667,-1.1754824,-0.00015089204,OK,OK,OK,D,"{""A"": ""740"", ""B"": ""360"", ""C"": ""369"", ""D"": ""370""}",-0.0027450458,0.00272954694,0.07668091114,-0.0027450458,-0.07669641,-1.549886e-05,OK,OK,OK,A,"{""A"": ""370"", ""B"": ""371"", ""C"": ""185"", ""D"": ""380""}",-1.7170065112,4,1.7168719513502502,4,0.40451981640025,4
431,-0.61909354,0.6172432933,0.0499458932999999,-0.61909354,-0.05179614,-0.0018502467,OK,OK,OK,B,"{""A"": ""104"", ""B"": ""114"", ""C"": ""57"", ""D"": ""115""}",-0.2491201,0.2480835774,0.0783827924,-0.2491201,-0.079419315,-0.0010365226,OK,OK,OK,B,"{""A"": ""104"", ""B"": ""114"", ""C"": ""115"", ""D"": ""228""}",-0.06996328,0.06972072198,0.06333596198,-0.06996328,-0.06357852,-0.00024255802,OK,OK,OK,D,"{""A"": ""104"", ""B"": ""228"", ""C"": ""113"", ""D"": ""114""}",-0.12115289,0.12103582991,0.70256316991,-0.12115289,-0.70268023,-0.00011706009,OK,OK,OK,A,"{""A"": ""114"", ""B"": ""57"", ""C"": ""124"", ""D"": ""104""}",-0.2648324525,4,0.2640208556475,4,0.22355695439749998,4
432,-1.1271515,1.12691478562,0.04250565562,-1.1271515,-0.04274237,-0.00023671438,OK,OK,OK,B,"{""A"": ""0"", ""B"": ""1"", ""C"": ""11"", ""D"": ""2""}",-0.699484,0.6984774897,5.2190544897,-0.699484,-5.220061,-0.0010065103,OK,OK,OK,D,"{""A"": ""0"", ""B"": ""-9"", ""C"": ""0.5"", ""D"": ""1""}",-0.003291581,0.00308801328,1.74375503228,-0.003291581,-1.7439586,-0.00020356772,OK,OK,OK,C,"{""A"": ""-9"", ""B"": ""0"", ""C"": ""1"", ""D"": ""11""}",-5.912919,5.912555976899999,0.8277712169,-5.912919,-0.82813424,-0.0003630231,OK,OK,OK,B,"{""A"": ""0.5"", ""B"": ""1"", ""C"": ""-9"", ""D"": ""11""}",-1.93571152025,4,1.9352590663749998,4,1.958271598625,4
433,-0.00015839822,3.0616560000000005e-05,0.00235583834,-0.00015839822,-0.00248362,-0.00012778166,OK,OK,OK,A,"{""A"": ""60"", ""B"": ""50"", ""C"": ""61"", ""D"": ""59""}",-0.0016526034,0.00152112925,0.00240294355,-0.0016526034,-0.0025344177,-0.00013147415,OK,OK,OK,B,"{""A"": ""70"", ""B"": ""60"", ""C"": ""61"", ""D"": ""59""}",-0.017530896,0.017469977863,0.1245854218629999,-0.017530896,-0.12464634,-6.0918137e-05,OK,OK,OK,A,"{""A"": ""60"", ""B"": ""59"", ""C"": ""120"", ""D"": ""50""}",-0.00094179047,0.0008401132,0.0051746007299999,-0.00094179047,-0.005276278,-0.00010167727,OK,OK,OK,D,"{""A"": ""50"", ""B"": ""30"", ""C"": ""61"", ""D"": ""60""}",-0.0050709220224999995,4,0.00496545921825,4,0.03362970112074995,4
434,-0.0011740647,0.001056289,0.0230706643,-0.0011740647,-0.02318844,-0.0001177757,OK,OK,OK,A,"{""A"": ""240"", ""B"": ""250"", ""C"": ""239"", ""D"": ""241""}",-0.042467695,0.042419060968,0.0974803859679999,-0.042467695,-0.09752902,-4.8634032e-05,OK,OK,OK,A,"{""A"": ""240"", ""B"": ""250"", ""C"": ""120"", ""D"": ""239""}",-2.166002,2.16573464473,1.59238354473,-2.166002,-1.5926509,-0.00026735527,OK,OK,OK,C,"{""A"": ""120"", ""B"": ""480"", ""C"": ""240"", ""D"": ""241""}",-0.0074280207,0.00723279734,0.02276420964,-0.0074280207,-0.022959433,-0.00019522336,OK,OK,OK,D,"{""A"": ""230"", ""B"": ""250"", ""C"": ""120"", ""D"": ""240""}",-0.5542679451,4,0.5541106980095,4,0.4339247011595,4
435,-0.019346362,0.01922179625,0.0028740386499999,-0.019346362,-0.0029986044,-0.00012456575,OK,OK,OK,C,"{""A"": ""38"", ""B"": ""24"", ""C"": ""48"", ""D"": ""96""}",-8.888653,8.888586954765,0.001776348965,-8.888653,-0.0018423942,-6.6045235e-05,OK,OK,OK,A,"{""A"": ""48"", ""B"": ""38"", ""C"": ""47"", ""D"": ""24""}",-0.00093619083,0.00080983847,0.00268087764,-0.00093619083,-0.00280723,-0.00012635236,OK,OK,OK,D,"{""A"": ""49"", ""B"": ""47"", ""C"": ""24"", ""D"": ""48""}",-0.019404039,0.019333467035,0.001902868435,-0.019404039,-0.0019734404,-7.0571965e-05,OK,OK,OK,C,"{""A"": ""24"", ""B"": ""47"", ""C"": ""48"", ""D"": ""38""}",-2.2320848979575,4,2.2319880141299997,4,0.002308533422499975,4
436,-0.0007866781,0.00054698233,0.00350821823,-0.0007866781,-0.003747914,-0.00023969577,OK,OK,OK,C,"{""A"": ""37.5"", ""B"": ""74"", ""C"": ""75"", ""D"": ""150""}",-0.005815241,0.0055916436799999,0.01085947068,-0.005815241,-0.011083068,-0.00022359732,OK,OK,OK,C,"{""A"": ""150"", ""B"": ""76"", ""C"": ""75"", ""D"": ""65""}",-0.00089461164,0.00079567642,0.00248936758,-0.00089461164,-0.0025883028,-9.893522e-05,OK,OK,OK,C,"{""A"": ""74"", ""B"": ""150"", ""C"": ""75"", ""D"": ""76""}",-0.077033915,0.0770200870669999,0.000407353167,-0.077033915,-0.0004211811,-1.3827933e-05,OK,OK,OK,A,"{""A"": ""75"", ""B"": ""150"", ""C"": ""37.5"", ""D"": ""65""}",-0.021132611434999997,4,0.02098859737424995,4,0.00431610241425,4
437,-0.020097429,0.0197164118,0.0046209091,-0.020097429,-0.0050019263,-0.0003810172,OK,OK,OK,D,"{""A"": ""18"", ""B"": ""7"", ""C"": ""-2"", ""D"": ""8""}",-2.8940537,2.8932541561000003,0.2476651761,-2.8940537,-0.24846472,-0.0007995439,OK,OK,OK,B,"{""A"": ""-2"", ""B"": ""8"", ""C"": ""18"", ""D"": ""16""}",-0.09050042,0.0903807359,0.4310150759,-0.09050042,-0.43113476,-0.0001196841,OK,OK,OK,A,"{""A"": ""8"", ""B"": ""16"", ""C"": ""7"", ""D"": ""18""}",-0.027012588,0.026954175073,0.1480598570729999,-0.027012588,-0.14811827,-5.8412927e-05,OK,OK,OK,A,"{""A"": ""8"", ""B"": ""-2"", ""C"": ""18"", ""D"": ""4""}",-0.7579160342500001,4,0.7575763697182502,4,0.20784025454324995,4
438,-0.000128139,1.8592199999999988e-05,0.002782682,-0.000128139,-0.0028922288,-0.0001095468,OK,OK,OK,B,"{""A"": ""49"", ""B"": ""50"", ""C"": ""100"", ""D"": ""40""}",-0.0002577072,0.00019225755,0.01182273435,-0.0002577072,-0.011888184,-6.544965e-05,OK,OK,OK,C,"{""A"": ""40"", ""B"": ""100"", ""C"": ""50"", ""D"": ""51""}",-0.00023898022,0.000221575464,0.000546164844,-0.00023898022,-0.0005635696,-1.7404756e-05,OK,OK,OK,A,"{""A"": ""50"", ""B"": ""49"", ""C"": ""51"", ""D"": ""60""}",-0.015319333,0.01522719249,0.00190547609,-0.015319333,-0.0019976166,-9.214051e-05,OK,OK,OK,D,"{""A"": ""25"", ""B"": ""49"", ""C"": ""51"", ""D"": ""50""}",-0.003986039855,4,0.0039149044259999995,4,0.004264264320999999,4
439,-2.2010798,2.20086025665,1.5055216566499998,-2.2010798,-1.5057412,-0.00021954335,OK,OK,OK,B,"{""A"": ""39"", ""B"": ""40"", ""C"": ""20"", ""D"": ""30""}",-3.2716255,3.2712043188999997,0.6093466189,-3.2716255,-0.6097678,-0.0004211811,OK,OK,OK,B,"{""A"": ""39"", ""B"": ""40"", ""C"": ""20"", ""D"": ""30""}",-0.8127661,0.8126834939900001,0.09563904899,-0.8127661,-0.095721655,-8.260601e-05,OK,OK,OK,A,"{""A"": ""40"", ""B"": ""41"", ""C"": ""30"", ""D"": ""50""}",-1.0175993,1.01739656675,0.77604691675,-1.0175993,-0.77624965,-0.00020273325,OK,OK,OK,B,"{""A"": ""20"", ""B"": ""40"", ""C"": ""80"", ""D"": ""39""}",-1.8257676749999998,4,1.8255361590725,4,0.7466385603224999,4
440,-2.9688118,2.968776037413,1.879137037413,-2.9688118,-1.8791728,-3.5762587e-05,OK,OK,OK,A,"{""A"": ""30"", ""B"": ""60"", ""C"": ""40"", ""D"": ""31""}",-0.0035590935,0.0035415696129999,0.258291836113,-0.0035590935,-0.25830936,-1.7523887e-05,OK,OK,OK,A,"{""A"": ""30"", ""B"": ""20"", ""C"": ""31"", ""D"": ""60""}",-0.0015015724,0.0012924016,0.0347367792,-0.0015015724,-0.03494595,-0.0002091708,OK,OK,OK,C,"{""A"": ""40"", ""B"": ""15"", ""C"": ""30"", ""D"": ""60""}",-4.420087,4.420026797675,1.898180997675,-4.420087,-1.8982412,-6.0202325e-05,OK,OK,OK,A,"{""A"": ""30"", ""B"": ""40"", ""C"": ""20"", ""D"": ""60""}",-1.848489866475,4,1.84840920157525,4,1.0175866626002499,4
441,-0.0008181281,0.00060716903,0.01318471393,-0.0008181281,-0.013395673,-0.00021095907,OK,OK,OK,D,"{""A"": ""15590"", ""B"": ""7800"", ""C"": ""15601"", ""D"": ""15600""}",-0.0037543206,0.00354455371,0.00169722961,-0.0037543206,-0.0019069965,-0.00020976689,OK,OK,OK,A,"{""A"": ""15600"", ""B"": ""15601"", ""C"": ""15610"", ""D"": ""15590""}",-0.008039966,0.0078423586,0.0212707595999999,-0.008039966,-0.021468367,-0.0001976074,OK,OK,OK,C,"{""A"": ""7800"", ""B"": ""15599"", ""C"": ""15600"", ""D"": ""31200""}",-0.0032289843,0.00306522412,0.01391732282,-0.0032289843,-0.014081083,-0.00016376018,OK,OK,OK,C,"{""A"": ""31200"", ""B"": ""15599"", ""C"": ""15600"", ""D"": ""15610""}",-0.003960349750000001,4,0.003764826365,4,0.012517506489999976,4
442,-2.4122207,2.412174092642,2.883103392642,-2.4122207,-2.88315,-4.6607358e-05,OK,OK,OK,A,"{""A"": ""140"", ""B"": ""70"", ""C"": ""141"", ""D"": ""150""}",-0.36402777,0.3635691600999999,0.5569370301,-0.36402777,-0.55739564,-0.0004586099,OK,OK,OK,C,"{""A"": ""139"", ""B"": ""150"", ""C"": ""140"", ""D"": ""130""}",-2.057606,2.057549853385,0.970381853385,-2.057606,-0.970438,-5.6146615e-05,OK,OK,OK,A,"{""A"": ""140"", ""B"": ""130"", ""C"": ""141"", ""D"": ""150""}",-1.1756545,1.1753359201,0.2477292801,-1.1756545,-0.24804786,-0.0003185799,OK,OK,OK,B,"{""A"": ""150"", ""B"": ""140"", ""C"": ""130"", ""D"": ""70""}",-1.5023772425000002,4,1.50215725655675,4,1.16453788905675,4
443,-0.010506777,0.01039520293,0.0016450330299999,-0.010506777,-0.0017566071,-0.00011157407,OK,OK,OK,B,"{""A"": ""75"", ""B"": ""65"", ""C"": ""32.5"", ""D"": ""64""}",-0.0019727258,0.0018330323,0.0040176464999999,-0.0019727258,-0.00415734,-0.0001396935,OK,OK,OK,D,"{""A"": ""32.5"", ""B"": ""75"", ""C"": ""130"", ""D"": ""65""}",-2.389109,2.38907335655,0.00834516255,-2.389109,-0.008380806,-3.564345e-05,OK,OK,OK,A,"{""A"": ""65"", ""B"": ""55"", ""C"": ""130"", ""D"": ""75""}",-0.026896482,0.026875860128,0.027563759128,-0.026896482,-0.027584381,-2.0621872e-05,OK,OK,OK,A,"{""A"": ""65"", ""B"": ""32.5"", ""C"": ""64"", ""D"": ""75""}",-0.6071212462000001,4,0.6070443629769999,4,0.01039290030199995,4
444,-0.0003263241,0.000242526394,0.014995376294,-0.0003263241,-0.015079174,-8.3797706e-05,OK,OK,OK,C,"{""A"": ""3200"", ""B"": ""1610"", ""C"": ""1600"", ""D"": ""1590""}",-0.000276289,7.021781999999997e-05,0.00819268382,-0.000276289,-0.008398755,-0.00020607118,OK,OK,OK,B,"{""A"": ""1599"", ""B"": ""1600"", ""C"": ""1610"", ""D"": ""3200""}",-0.003995357,0.0037557804999999,0.0070746282,-0.003995357,-0.0073142047,-0.0002395765,OK,OK,OK,D,"{""A"": ""1601"", ""B"": ""3200"", ""C"": ""1610"", ""D"": ""1600""}",-0.000805143,0.00056330056,0.00388426716,-0.000805143,-0.0041261096,-0.00024184244,OK,OK,OK,D,"{""A"": ""3200"", ""B"": ""1590"", ""C"": ""1601"", ""D"": ""1600""}",-0.001350778275,4,0.001157956318499975,4,0.008536738868500001,4
445,-0.047742557,0.04750655816,1.46660020116,-0.047742557,-1.4668362,-0.00023599884,OK,OK,OK,B,"{""A"": ""-4"", ""B"": ""6"", ""C"": ""7"", ""D"": ""3""}",-0.0004673123,0.00026910888,0.00683601498,-0.0004673123,-0.0070342184,-0.00019820342,OK,OK,OK,D,"{""A"": ""5"", ""B"": ""12"", ""C"": ""16"", ""D"": ""6""}",-0.020392045,0.020281305704,0.0272963107039999,-0.020392045,-0.02740705,-0.000110739296,OK,OK,OK,A,"{""A"": ""6"", ""B"": ""-4"", ""C"": ""7"", ""D"": ""5""}",-0.004344226,0.00424588685,0.05048089085,-0.004344226,-0.05057923,-9.833915e-05,OK,OK,OK,C,"{""A"": ""7"", ""B"": ""5"", ""C"": ""6"", ""D"": ""3""}",-0.018236535074999997,4,0.0180757148985,4,0.38780335442349995,4
446,-0.00072151684,0.00051628015,0.00021594441,-0.00072151684,-0.0004211811,-0.00020523669,OK,OK,OK,B,"{""A"": ""25"", ""B"": ""50"", ""C"": ""100"", ""D"": ""49""}",-0.00020011068,9.998328e-05,0.0034873362,-0.00020011068,-0.0035874636,-0.0001001274,OK,OK,OK,B,"{""A"": ""40"", ""B"": ""50"", ""C"": ""25"", ""D"": ""51""}",-0.0012744381,0.00115892849,0.00376101039,-0.0012744381,-0.00387652,-0.00011550961,OK,OK,OK,C,"{""A"": ""40"", ""B"": ""60"", ""C"": ""50"", ""D"": ""49""}",-0.00096812064,0.000911974025,0.001772803185,-0.00096812064,-0.0018289498,-5.6146615e-05,OK,OK,OK,C,"{""A"": ""100"", ""B"": ""25"", ""C"": ""50"", ""D"": ""40""}",-0.0007910465649999999,4,0.00067179148625,4,0.00230927354625,4
