id,premise_raw,premise_original_necessity,premise_original_sufficiency,premise_original_ghost,coverage_original,premise_lexical_necessity,premise_lexical_sufficiency,premise_lexical_ghost,coverage_lexical,premise_syntactic_necessity,premise_syntactic_sufficiency,premise_syntactic_ghost,coverage_syntactic,premise_pragmatic_necessity,premise_pragmatic_sufficiency,premise_pragmatic_ghost,coverage_pragmatic
646,Man cutting into a piece of meat with a fork and knife.,Man cutting into a piece of meat with a _____ and _____,_____ _____ _____ _____ _____ _____ _____ _____ _____ fork _____ knife.,_____ cutting into a piece of _____ with a fork and knife.,0.1667,Man _____ _____ _____ _____ _____ _____ with a _____ _____ _____,_____ cutting into a piece of meat _____ _____ fork and knife.,_____ cutting into a piece of meat _____ _____ fork and knife.,0.7500,_____ cutting into a piece of meat with a _____ _____ _____,Man _____ _____ _____ _____ _____ _____ _____ _____ fork and knife.,Man cutting into _____ _____ of _____ _____ a fork and knife.,0.3333,Man _____ _____ _____ _____ _____ _____ with a _____ _____ _____,_____ cutting into a piece of meat _____ _____ fork and knife.,_____ cutting into a piece of meat _____ _____ fork and knife.,0.7500
647,Three ladies are conducting scientific research.,Three _____ are _____ _____ _____,_____ ladies _____ conducting scientific research.,_____ ladies _____ conducting scientific research.,0.6667,Three _____ are _____ _____ _____,_____ ladies _____ conducting scientific research.,_____ ladies _____ conducting scientific research.,0.6667,Three _____ are _____ _____ _____,_____ ladies _____ conducting scientific research.,_____ ladies _____ conducting scientific research.,0.6667,_____ _____ are _____ _____ _____,Three ladies _____ conducting scientific research.,Three ladies _____ conducting scientific research.,0.8333
648,A woman standing in a red bikini on a outdoor sand volleyball court.,A woman standing in a _____ _____ on a outdoor sand volleyball court.,_____ _____ _____ _____ _____ red bikini _____ _____ _____ _____ _____ _____,_____ woman standing in a red bikini on a outdoor _____ volleyball court.,0.1538,A woman standing in a _____ _____ on a _____ _____ _____ _____,_____ _____ _____ _____ _____ red bikini _____ _____ outdoor sand volleyball court.,_____ _____ _____ _____ _____ red bikini _____ a outdoor sand volleyball court.,0.4615,A woman standing in a _____ _____ on a outdoor sand volleyball court.,_____ _____ _____ _____ _____ red bikini _____ _____ _____ _____ _____ _____,A woman standing _____ a red bikini _____ a outdoor sand volleyball court.,0.1538,A woman standing in a _____ _____ on a outdoor sand volleyball court.,_____ _____ _____ _____ _____ red bikini _____ _____ _____ _____ _____ _____,A woman standing in a red bikini on a outdoor _____ _____ court.,0.1538
649,An official man walking two twin girls across a street.,An official _____ _____ two _____ _____ _____ _____ _____,_____ _____ man walking _____ twin girls across a street.,_____ _____ man walking _____ twin girls across a street.,0.7000,An official _____ _____ two _____ _____ _____ _____ _____,_____ _____ man walking _____ twin girls across a street.,_____ _____ man walking _____ twin girls across a street.,0.7000,_____ _____ _____ _____ _____ _____ _____ _____ _____ _____,An official man walking two twin girls across a street.,An official man walking two twin girls across a street.,1.0000,_____ _____ _____ _____ _____ _____ _____ _____ _____ _____,An official man walking two twin girls across a street.,An official man walking two twin girls across a street.,1.0000
650,A group of people walk up a sloping trail lined with trees.,_____ _____ _____ _____ _____ _____ _____ _____ _____ lined with trees.,A group of people walk up a sloping trail _____ _____ _____,A group of people walk up a sloping trail _____ _____ _____,0.7500,_____ _____ _____ _____ _____ _____ _____ _____ _____ lined with trees.,A group of people walk up a sloping trail _____ _____ _____,A group of people walk up a sloping trail _____ _____ _____,0.7500,_____ _____ _____ _____ _____ _____ _____ _____ _____ lined with trees.,A group of people walk up a sloping trail _____ _____ _____,A group of people walk up a sloping trail _____ _____ _____,0.7500,_____ _____ _____ _____ _____ _____ _____ _____ _____ lined with trees.,A group of people walk up a sloping trail _____ _____ _____,A group of people walk up a sloping trail _____ _____ _____,0.7500
652,A female gymnast wearing a red leotard on a balance beam with arms raised over her head.,A female _____ wearing a _____ _____ on a _____ _____ with _____ _____ _____ _____ _____,_____ _____ gymnast _____ _____ red leotard _____ _____ balance beam _____ arms raised over her head.,_____ _____ gymnast _____ _____ red leotard _____ _____ balance beam _____ arms raised over her head.,0.5882,_____ _____ _____ _____ _____ _____ _____ _____ _____ _____ _____ _____ _____ _____ _____ _____ _____,A female gymnast wearing a red leotard on a balance beam with arms raised over her head.,A female gymnast wearing a red leotard on a balance beam with arms raised over her head.,1.0000,A female _____ wearing a _____ _____ on a _____ _____ with _____ _____ _____ _____ _____,_____ _____ gymnast _____ _____ red leotard _____ _____ balance beam _____ arms raised over her head.,_____ _____ gymnast _____ _____ red leotard _____ _____ balance beam _____ arms raised over her head.,0.5882,_____ _____ _____ _____ _____ _____ _____ _____ _____ _____ _____ _____ _____ _____ _____ _____ _____,A female gymnast wearing a red leotard on a balance beam with arms raised over her head.,A female gymnast wearing a red leotard on a balance beam with arms raised over her head.,1.0000
654,Two woman are reviewing a paper.,_____ _____ are _____ _____ _____,Two woman _____ reviewing a paper.,Two woman _____ reviewing a paper.,0.8333,_____ _____ are _____ _____ _____,Two woman _____ reviewing a paper.,Two woman _____ reviewing a paper.,0.8333,_____ _____ _____ _____ _____ _____,Two woman are reviewing a paper.,Two woman are reviewing a paper.,1.0000,_____ _____ are _____ _____ _____,Two woman _____ reviewing a paper.,Two woman _____ reviewing a paper.,0.8333
655,Blond-haired toddler boy explores a traffic cone.,_____ _____ _____ explores a _____ _____,Blond-haired toddler boy _____ _____ traffic cone.,Blond-haired toddler boy _____ _____ traffic cone.,0.7143,_____ _____ _____ explores a _____ _____,Blond-haired toddler boy _____ _____ traffic cone.,Blond-haired toddler boy _____ _____ traffic cone.,0.7143,_____ _____ _____ _____ a _____ _____,Blond-haired toddler boy explores _____ traffic cone.,Blond-haired toddler boy explores _____ traffic cone.,0.8571,_____ _____ _____ _____ a _____ _____,Blond-haired toddler boy explores _____ traffic cone.,Blond-haired toddler boy explores _____ traffic cone.,0.8571
656,Two men that are in a match with one another.,_____ _____ that are _____ _____ _____ _____ _____ _____,Two men _____ _____ in a match with one another.,Two men _____ _____ in a match with one another.,0.8000,_____ _____ that are _____ _____ _____ _____ _____ _____,Two men _____ _____ in a match with one another.,Two men _____ _____ in a match with one another.,0.8000,Two men that are _____ _____ _____ _____ _____ _____,_____ _____ _____ _____ in a match with one another.,_____ _____ _____ _____ in a match with one another.,0.6000,_____ _____ that are in _____ _____ with one another.,Two men _____ _____ _____ a match _____ _____ _____,Two men that _____ _____ a match with _____ _____,0.4000
657,The back of a woman's head on a train.,The back of a woman's head _____ _____ _____,_____ _____ _____ _____ _____ _____ on a train.,The _____ _____ _____ woman's head on a train.,0.3333,The _____ _____ _____ _____ _____ _____ _____ _____,_____ back of a woman's head on a train.,_____ back of a woman's head on a train.,0.8889,The back of a woman's head _____ _____ _____,_____ _____ _____ _____ _____ _____ on a train.,_____ _____ of a woman's _____ on a train.,0.3333,The back of a woman's head _____ _____ _____,_____ _____ _____ _____ _____ _____ on a train.,_____ _____ of a _____ head on a train.,0.3333
659,A boy kicks a soccer ball outside of a hotel.,A boy kicks _____ _____ _____ outside of a hotel.,_____ _____ _____ a soccer ball _____ _____ _____ _____,_____ boy kicks a soccer ball _____ of a _____,0.3000,A boy kicks _____ _____ _____ outside of a hotel.,_____ _____ _____ a soccer ball _____ _____ _____ _____,A boy _____ a soccer ball outside _____ a _____,0.3000,A boy kicks _____ _____ _____ outside of a hotel.,_____ _____ _____ a soccer ball _____ _____ _____ _____,A _____ kicks a soccer ball outside _____ a _____,0.3000,A boy kicks a _____ _____ outside of a hotel.,_____ _____ _____ _____ soccer ball _____ _____ _____ _____,_____ boy kicks a soccer ball _____ of a hotel.,0.2000
660,A child gets her face painted by a older woman.,A child gets her _____ _____ by a _____ _____,_____ _____ _____ _____ face painted _____ _____ older woman.,_____ _____ _____ _____ face painted by a older woman.,0.4000,A child _____ _____ _____ _____ by a older woman.,_____ _____ gets her face painted _____ _____ _____ _____,_____ _____ gets her face painted _____ a _____ woman.,0.4000,A child gets her _____ _____ by a older woman.,_____ _____ _____ _____ face painted _____ _____ _____ _____,A child gets _____ face painted _____ a older woman.,0.2000,A child gets her _____ _____ by a _____ _____,_____ _____ _____ _____ face painted _____ _____ older woman.,_____ child _____ her face painted _____ _____ older woman.,0.4000
661,Middle-aged woman in a sweater and white apron is using a spinning wheel with a second spinning wheel in the foreground.,Middle-aged woman in a sweater and white apron is _____ _____ _____ _____ with a second spinning wheel in the foreground.,_____ _____ _____ _____ _____ _____ _____ _____ _____ using a spinning wheel _____ _____ _____ _____ _____ _____ _____ _____,Middle-aged woman _____ a sweater and white _____ _____ using a spinning wheel with _____ second spinning wheel in the foreground.,0.1905,Middle-aged woman in a sweater and white apron is _____ _____ _____ _____ with a second spinning wheel in the foreground.,_____ _____ _____ _____ _____ _____ _____ _____ _____ using a spinning wheel _____ _____ _____ _____ _____ _____ _____ _____,Middle-aged woman _____ a sweater _____ _____ apron _____ using a spinning wheel with a second spinning wheel in the foreground.,0.1905,_____ _____ in a sweater and white apron is _____ _____ _____ _____ with a second spinning wheel in the foreground.,Middle-aged woman _____ _____ _____ _____ _____ _____ _____ using a spinning wheel _____ _____ _____ _____ _____ _____ _____ _____,Middle-aged woman in _____ sweater _____ white _____ _____ using a spinning wheel with _____ second _____ wheel in the foreground.,0.2857,_____ _____ in a sweater and white apron is using a _____ _____ with a second _____ _____ in the foreground.,Middle-aged woman _____ _____ _____ _____ _____ _____ _____ _____ _____ spinning wheel _____ _____ _____ spinning wheel _____ _____ _____,Middle-aged woman in a sweater _____ _____ _____ is using a spinning wheel with _____ second spinning wheel _____ _____ foreground.,0.2857
662,A drummer playing a red drum set.,A drummer playing a _____ _____ _____,_____ _____ _____ _____ red drum set.,_____ drummer _____ _____ red drum set.,0.4286,A drummer playing a _____ _____ _____,_____ _____ _____ _____ red drum set.,_____ _____ _____ a red drum set.,0.4286,A drummer playing a _____ _____ _____,_____ _____ _____ _____ red drum set.,_____ drummer _____ _____ red drum set.,0.4286,A drummer playing a _____ _____ _____,_____ _____ _____ _____ red drum set.,_____ _____ _____ a red drum set.,0.4286
664,a group of people inside a building that overlooks a large mountain,a _____ _____ _____ _____ _____ _____ that _____ _____ _____ _____,_____ group of people inside a building _____ overlooks a large mountain,_____ group of people inside a building _____ overlooks a large mountain,0.8333,a group of _____ _____ _____ _____ that _____ _____ _____ _____,_____ _____ _____ people inside a building _____ overlooks a large mountain,_____ _____ _____ people inside a building _____ overlooks a large mountain,0.6667,a group of _____ inside a _____ that overlooks a large _____,_____ _____ _____ people _____ _____ building _____ _____ _____ _____ mountain,a _____ of people _____ a building that _____ a large mountain,0.2500,_____ _____ _____ _____ _____ _____ _____ that _____ _____ _____ _____,a group of people inside a building _____ overlooks a large mountain,a group of people inside a building _____ overlooks a large mountain,0.9167
665,A man casually sits on a chair and talks on the cellphone as there is a bus in the background.,_____ _____ _____ _____ on a chair and _____ _____ _____ _____ as there is _____ _____ _____ _____ _____,A man casually sits _____ _____ _____ _____ talks on the cellphone _____ _____ _____ a bus in the background.,A man casually sits _____ _____ _____ _____ talks on the cellphone _____ _____ _____ a bus in the background.,0.6500,_____ _____ casually _____ on a chair and _____ _____ _____ _____ as there is _____ _____ _____ _____ _____,A man _____ sits _____ _____ _____ _____ talks on the cellphone _____ _____ _____ a bus in the background.,A man _____ sits _____ _____ _____ _____ talks on the cellphone _____ _____ _____ a bus in the background.,0.6000,_____ _____ casually _____ on a chair and _____ _____ _____ _____ as there is _____ _____ _____ _____ _____,A man _____ sits _____ _____ _____ _____ talks on the cellphone _____ _____ _____ a bus in the background.,A man _____ sits _____ _____ _____ _____ talks on the cellphone _____ _____ _____ a bus in the background.,0.6000,_____ _____ casually _____ on a chair and _____ _____ _____ _____ as there is _____ _____ _____ _____ _____,A man _____ sits _____ _____ _____ _____ talks on the cellphone _____ _____ _____ a bus in the background.,A man _____ sits _____ _____ _____ _____ talks on the cellphone _____ _____ _____ a bus in the background.,0.6000
666,Street performers being watched by an interested crowd.,_____ _____ being watched by an interested _____,Street performers _____ _____ _____ _____ _____ crowd.,Street performers _____ watched _____ an _____ crowd.,0.3750,Street _____ being watched by an _____ _____,_____ performers _____ _____ _____ _____ interested crowd.,Street performers being _____ _____ _____ interested crowd.,0.3750,_____ _____ _____ _____ by an _____ _____,Street performers being watched _____ _____ interested crowd.,Street performers being watched _____ _____ interested crowd.,0.7500,_____ _____ being _____ _____ an interested _____,Street performers _____ watched by _____ _____ crowd.,Street performers _____ watched by _____ _____ crowd.,0.6250
667,A group of four friends are drinking alcohol at a party.,A group of four friends are _____ _____ at a party.,_____ _____ _____ _____ _____ _____ drinking alcohol _____ _____ _____,A group of four friends are drinking alcohol at _____ _____,0.1818,A group of _____ _____ are _____ _____ at a party.,_____ _____ _____ four friends _____ drinking alcohol _____ _____ _____,_____ _____ _____ four friends _____ drinking alcohol at a party.,0.3636,_____ _____ _____ _____ _____ are _____ _____ at a party.,A group of four friends _____ drinking alcohol _____ _____ _____,A group of four friends _____ drinking alcohol _____ _____ _____,0.6364,A group of four friends are _____ _____ at a party.,_____ _____ _____ _____ _____ _____ drinking alcohol _____ _____ _____,A _____ of four friends _____ drinking alcohol at a party.,0.1818
668,"The Whatcom Warrior's Goalie is focused on the puck, in front of the goal post.","The Whatcom Warrior's Goalie is focused on the puck, _____ _____ _____ _____ _____ _____",_____ _____ _____ _____ _____ _____ _____ _____ _____ in front of the goal post.,"_____ _____ _____ Goalie _____ _____ _____ the puck, in front of the goal post.",0.4000,"The Whatcom Warrior's Goalie is focused on the puck, _____ _____ _____ _____ _____ _____",_____ _____ _____ _____ _____ _____ _____ _____ _____ in front of the goal post.,The _____ Warrior's _____ is _____ _____ _____ _____ in front of the goal post.,0.4000,"The Whatcom Warrior's _____ is focused on the puck, _____ _____ _____ _____ _____ _____",_____ _____ _____ Goalie _____ _____ _____ _____ _____ in front of the goal post.,_____ _____ _____ Goalie _____ _____ _____ the _____ in front of the goal post.,0.4667,"The Whatcom Warrior's Goalie is focused on the puck, _____ _____ _____ _____ _____ _____",_____ _____ _____ _____ _____ _____ _____ _____ _____ in front of the goal post.,_____ Whatcom _____ Goalie _____ _____ on _____ _____ in front of the goal post.,0.4000
670,A black dog leaps through the snow near a fence.,A black dog _____ _____ _____ _____ near a fence.,_____ _____ _____ leaps through the snow _____ _____ _____,_____ _____ dog leaps through the snow _____ a _____,0.4000,A black dog _____ _____ _____ _____ near a _____,_____ _____ _____ leaps through the snow _____ _____ fence.,_____ _____ _____ leaps through the snow _____ _____ fence.,0.5000,_____ _____ _____ _____ through the _____ near a fence.,A black dog leaps _____ _____ snow _____ _____ _____,A black dog leaps _____ _____ snow _____ _____ _____,0.5000,A black _____ _____ through the _____ near a fence.,_____ _____ dog leaps _____ _____ snow _____ _____ _____,_____ black dog leaps _____ _____ snow near a fence.,0.3000
671,A woman is walking her baby with a stroller at the local park.,_____ _____ is _____ _____ _____ with _____ _____ _____ _____ _____ _____,A woman _____ walking her baby _____ a stroller at the local park.,A woman _____ walking her baby _____ a stroller at the local park.,0.8462,A woman is _____ _____ _____ _____ _____ _____ _____ _____ _____ _____,_____ _____ _____ walking her baby with a stroller at the local park.,_____ _____ _____ walking her baby with a stroller at the local park.,0.7692,_____ _____ is _____ _____ _____ _____ _____ _____ _____ _____ _____ _____,A woman _____ walking her baby with a stroller at the local park.,A woman _____ walking her baby with a stroller at the local park.,0.9231,_____ _____ is _____ _____ _____ with a stroller _____ _____ _____ _____,A woman _____ walking her baby _____ _____ _____ at the local park.,A woman _____ walking her baby _____ _____ _____ at the local park.,0.6923
672,Two toddles play in a colorful padded play area.,_____ _____ _____ _____ _____ _____ _____ _____ _____,Two toddles play in a colorful padded play area.,Two toddles play in a colorful padded play area.,1.0000,_____ _____ _____ _____ _____ _____ _____ _____ _____,Two toddles play in a colorful padded play area.,Two toddles play in a colorful padded play area.,1.0000,_____ _____ _____ in a colorful padded _____ _____,Two toddles play _____ _____ _____ _____ play area.,Two toddles play _____ _____ _____ _____ play area.,0.5556,_____ _____ _____ _____ _____ _____ _____ _____ _____,Two toddles play in a colorful padded play area.,Two toddles play in a colorful padded play area.,1.0000
673,A couple embracing while standing in a shaft of light.,A _____ _____ while standing _____ _____ _____ _____ _____,_____ couple embracing _____ _____ in a shaft of light.,_____ couple embracing _____ _____ in a shaft of light.,0.7000,A couple _____ while standing in a _____ _____ _____,_____ _____ embracing _____ _____ _____ _____ shaft of light.,_____ couple embracing _____ standing _____ _____ shaft of light.,0.4000,A couple _____ while standing _____ _____ _____ _____ _____,_____ _____ embracing _____ _____ in a shaft of light.,_____ _____ embracing _____ _____ in a shaft of light.,0.6000,_____ _____ _____ while standing _____ _____ _____ _____ _____,A couple embracing _____ _____ in a shaft of light.,A couple embracing _____ _____ in a shaft of light.,0.8000
674,"A man sits on a beach wearing swim trunks and a lei, holding a blue umbrella over his head.","A man sits on a beach wearing _____ _____ and a lei, _____ _____ _____ _____ _____ _____ _____",_____ _____ _____ _____ _____ _____ _____ swim trunks _____ _____ _____ holding a blue umbrella over his head.,_____ _____ _____ on _____ _____ _____ swim trunks _____ _____ _____ holding a blue umbrella over his head.,0.4737,"A man sits on a beach _____ _____ _____ and a lei, _____ _____ _____ _____ _____ _____ _____",_____ _____ _____ _____ _____ _____ wearing swim trunks _____ _____ _____ holding a blue umbrella over his head.,_____ _____ _____ _____ _____ _____ wearing swim trunks _____ _____ _____ holding a blue umbrella over his head.,0.5263,"A man sits on a beach wearing _____ _____ and a lei, holding a _____ _____ over his head.",_____ _____ _____ _____ _____ _____ _____ swim trunks _____ _____ _____ _____ _____ blue umbrella _____ _____ _____,A _____ sits on _____ beach wearing swim trunks _____ a _____ holding a blue umbrella over his head.,0.2105,"A man sits on a beach wearing _____ _____ and a lei, holding a _____ _____ over his head.",_____ _____ _____ _____ _____ _____ _____ swim trunks _____ _____ _____ _____ _____ blue umbrella _____ _____ _____,"_____ man sits on a beach _____ swim trunks and a lei, _____ a blue umbrella over his _____",0.2105
676,Two girls play outside with chalk.,Two girls _____ outside _____ _____,_____ _____ play _____ with chalk.,_____ _____ play _____ with chalk.,0.5000,Two girls _____ outside _____ _____,_____ _____ play _____ with chalk.,_____ _____ play _____ with chalk.,0.5000,_____ _____ _____ _____ _____ _____,Two girls play outside with chalk.,Two girls play outside with chalk.,1.0000,Two girls _____ outside with _____,_____ _____ play _____ _____ chalk.,Two _____ play outside _____ chalk.,0.3333
677,Man working with metal and a burning fire at his side.,_____ _____ _____ _____ and _____ _____ _____ _____ _____ _____,Man working with metal _____ a burning fire at his side.,Man working with metal _____ a burning fire at his side.,0.9091,_____ _____ _____ _____ and a _____ _____ _____ _____ _____,Man working with metal _____ _____ burning fire at his side.,Man working with metal _____ _____ burning fire at his side.,0.8182,_____ _____ _____ _____ and a _____ _____ _____ _____ _____,Man working with metal _____ _____ burning fire at his side.,Man working with metal _____ _____ burning fire at his side.,0.8182,_____ _____ _____ _____ and _____ _____ _____ _____ _____ _____,Man working with metal _____ a burning fire at his side.,Man working with metal _____ a burning fire at his side.,0.9091
679,A man reading a newspaper is leaning up against a purple wall with graffiti.,A man _____ _____ _____ is _____ _____ _____ _____ _____ _____ with graffiti.,_____ _____ reading a newspaper _____ leaning up against a purple wall _____ _____,_____ _____ reading a newspaper _____ leaning up against a purple wall _____ _____,0.6429,A man _____ _____ _____ is _____ _____ _____ _____ _____ _____ with graffiti.,_____ _____ reading a newspaper _____ leaning up against a purple wall _____ _____,_____ _____ reading a newspaper _____ leaning up against a purple wall _____ _____,0.6429,A man _____ _____ _____ is _____ _____ _____ _____ _____ _____ with graffiti.,_____ _____ reading a newspaper _____ leaning up against a purple wall _____ _____,_____ _____ reading a newspaper _____ leaning up against a purple wall _____ _____,0.6429,A man _____ _____ _____ is _____ _____ _____ _____ _____ _____ with graffiti.,_____ _____ reading a newspaper _____ leaning up against a purple wall _____ _____,_____ _____ reading a newspaper _____ leaning up against a purple wall _____ _____,0.6429
680,Men in uniforms talking in front of a building.,_____ _____ _____ _____ _____ _____ _____ _____ _____,Men in uniforms talking in front of a building.,Men in uniforms talking in front of a building.,1.0000,_____ _____ _____ _____ _____ _____ _____ _____ _____,Men in uniforms talking in front of a building.,Men in uniforms talking in front of a building.,1.0000,_____ _____ _____ _____ _____ _____ _____ _____ _____,Men in uniforms talking in front of a building.,Men in uniforms talking in front of a building.,1.0000,_____ _____ _____ _____ _____ _____ _____ _____ _____,Men in uniforms talking in front of a building.,Men in uniforms talking in front of a building.,1.0000
681,hockey match with two guys fighting,_____ _____ with _____ _____ _____,hockey match _____ two guys fighting,hockey match _____ two guys fighting,0.8333,_____ _____ with _____ _____ _____,hockey match _____ two guys fighting,hockey match _____ two guys fighting,0.8333,_____ _____ with two guys _____,hockey match _____ _____ _____ fighting,hockey match _____ _____ _____ fighting,0.5000,_____ _____ with _____ _____ _____,hockey match _____ two guys fighting,hockey match _____ two guys fighting,0.8333
683,A child is playing in the sand.,A _____ is _____ _____ _____ _____,_____ child _____ playing in the sand.,_____ child _____ playing in the sand.,0.7143,A _____ _____ _____ _____ _____ _____,_____ child is playing in the sand.,_____ child is playing in the sand.,0.8571,A _____ is _____ _____ _____ _____,_____ child _____ playing in the sand.,_____ child _____ playing in the sand.,0.7143,_____ _____ _____ _____ _____ _____ _____,A child is playing in the sand.,A child is playing in the sand.,1.0000
684,"A group of children that are either sitting or standing in a line, while two are holding a round object.",A group of children that are either sitting or standing _____ _____ _____ while two are holding a round object.,"_____ _____ _____ _____ _____ _____ _____ _____ _____ _____ in a line, _____ _____ _____ _____ _____ _____ _____","_____ group of _____ _____ are either sitting or standing in a line, while two are holding a round object.",0.1500,A group of children that are either sitting or standing _____ _____ _____ while two are holding a round object.,"_____ _____ _____ _____ _____ _____ _____ _____ _____ _____ in a line, _____ _____ _____ _____ _____ _____ _____","_____ group of children that are either sitting _____ standing in a line, while two _____ holding a round object.",0.1500,A group of children that are either sitting or standing in a _____ while _____ _____ _____ _____ _____ _____,"_____ _____ _____ _____ _____ _____ _____ _____ _____ _____ _____ _____ line, _____ two are holding a round object.","A _____ of _____ _____ _____ either _____ _____ _____ in a line, while two are holding a round object.",0.3500,A group of children that are either sitting or standing _____ _____ _____ while two are holding a round object.,"_____ _____ _____ _____ _____ _____ _____ _____ _____ _____ in a line, _____ _____ _____ _____ _____ _____ _____","A group _____ children _____ are either sitting or standing in a line, while two are holding a round _____",0.1500
685,A man and a woman standing on a street corner.,A _____ _____ _____ _____ standing _____ _____ _____ _____,_____ man and a woman _____ on a street corner.,_____ man and a woman _____ on a street corner.,0.8000,_____ _____ _____ _____ _____ standing _____ _____ _____ _____,A man and a woman _____ on a street corner.,A man and a woman _____ on a street corner.,0.9000,A _____ and a _____ standing _____ _____ _____ _____,_____ man _____ _____ woman _____ on a street corner.,_____ man _____ _____ woman _____ on a street corner.,0.6000,A _____ _____ _____ _____ standing _____ _____ _____ _____,_____ man and a woman _____ on a street corner.,_____ man and a woman _____ on a street corner.,0.8000
689,Two young women pull out their pocketbooks to pay their waitress.,Two young women pull out their pocketbooks _____ _____ their waitress.,_____ _____ _____ _____ _____ _____ _____ to pay _____ _____,Two young _____ _____ out their pocketbooks to pay their waitress.,0.1818,Two young women _____ _____ _____ _____ _____ _____ _____ _____,_____ _____ _____ pull out their pocketbooks to pay their waitress.,_____ _____ _____ pull out their pocketbooks to pay their waitress.,0.7273,Two young women _____ _____ _____ _____ _____ _____ their waitress.,_____ _____ _____ pull out their pocketbooks to pay _____ _____,_____ _____ _____ pull out their pocketbooks to pay _____ _____,0.5455,Two young women _____ _____ _____ _____ _____ _____ _____ _____,_____ _____ _____ pull out their pocketbooks to pay their waitress.,_____ _____ _____ pull out their pocketbooks to pay their waitress.,0.7273
691,A man holds his young daughter on his shoulders walking on a boardwalk in the evening.,_____ _____ _____ _____ _____ _____ _____ _____ _____ walking on a boardwalk in the evening.,A man holds his young daughter on his shoulders _____ _____ _____ _____ _____ _____ _____,A man holds his young daughter on his shoulders _____ _____ _____ _____ _____ _____ _____,0.5625,A _____ _____ _____ _____ _____ _____ _____ _____ walking on a boardwalk in the evening.,_____ man holds his young daughter on his shoulders _____ _____ _____ _____ _____ _____ _____,_____ man holds his young daughter on his shoulders _____ _____ _____ _____ _____ _____ _____,0.5000,_____ _____ _____ _____ _____ _____ on his shoulders walking on a boardwalk in the evening.,A man holds his young daughter _____ _____ _____ _____ _____ _____ _____ _____ _____ _____,A man holds his young daughter _____ _____ shoulders walking _____ a boardwalk _____ _____ _____,0.3750,A _____ _____ his young _____ on his shoulders walking on a boardwalk in the evening.,_____ man holds _____ _____ daughter _____ _____ _____ _____ _____ _____ _____ _____ _____ _____,A man holds his young daughter on his _____ walking _____ a boardwalk in _____ evening.,0.1875
692,A homeless man holding a sign.,A homeless man _____ _____ _____,_____ _____ _____ holding a sign.,_____ _____ _____ holding a sign.,0.5000,A homeless man _____ _____ _____,_____ _____ _____ holding a sign.,_____ _____ _____ holding a sign.,0.5000,A homeless man _____ _____ _____,_____ _____ _____ holding a sign.,_____ _____ _____ holding a sign.,0.5000,A homeless man holding _____ _____,_____ _____ _____ _____ a sign.,A homeless _____ _____ a sign.,0.3333
693,A man with chin-length light hair works on a sculpture.,A man with chin-length light hair _____ _____ _____ _____,_____ _____ _____ _____ _____ _____ works on a sculpture.,A _____ _____ chin-length _____ _____ works on a sculpture.,0.4000,A man with chin-length light hair _____ _____ _____ _____,_____ _____ _____ _____ _____ _____ works on a sculpture.,A _____ _____ chin-length _____ _____ works on a sculpture.,0.4000,A man with chin-length light hair _____ _____ _____ _____,_____ _____ _____ _____ _____ _____ works on a sculpture.,_____ _____ _____ chin-length _____ hair works on a sculpture.,0.4000,A man with chin-length light hair _____ _____ _____ _____,_____ _____ _____ _____ _____ _____ works on a sculpture.,A _____ _____ _____ light _____ works on a sculpture.,0.4000
694,An elderly man is shaving another elderly man with a straight razor,_____ _____ _____ _____ _____ _____ _____ _____ _____ _____ _____ _____,An elderly man is shaving another elderly man with a straight razor,An elderly man is shaving another elderly man with a straight razor,1.0000,An elderly man is shaving another elderly man with a _____ _____,_____ _____ _____ _____ _____ _____ _____ _____ _____ _____ straight razor,An elderly _____ is shaving _____ elderly man with a straight razor,0.1667,_____ _____ _____ is _____ _____ _____ _____ _____ _____ _____ _____,An elderly man _____ shaving another elderly man with a straight razor,An elderly man _____ shaving another elderly man with a straight razor,0.9167,_____ _____ _____ is _____ _____ _____ _____ _____ _____ _____ _____,An elderly man _____ shaving another elderly man with a straight razor,An elderly man _____ shaving another elderly man with a straight razor,0.9167
695,A woman in a black jacket walking in black boots and jeans with a brown handbag on her shoulder.,_____ _____ in a _____ _____ _____ in _____ _____ and _____ with a _____ _____ _____ _____ _____,A woman _____ _____ black jacket walking _____ black boots _____ jeans _____ _____ brown handbag on her shoulder.,A woman _____ _____ black jacket walking _____ black boots _____ jeans _____ _____ brown handbag on her shoulder.,0.6842,A _____ in a _____ _____ _____ in _____ _____ and _____ with a _____ _____ on her shoulder.,_____ woman _____ _____ black jacket walking _____ black boots _____ jeans _____ _____ brown handbag _____ _____ _____,_____ woman in _____ black jacket walking _____ black boots _____ jeans _____ _____ brown handbag _____ _____ _____,0.4737,A woman in a _____ _____ _____ in _____ _____ and _____ with a _____ _____ on her shoulder.,_____ _____ _____ _____ black jacket walking _____ black boots _____ jeans _____ _____ brown handbag _____ _____ _____,_____ woman _____ _____ black jacket walking _____ black boots _____ jeans with a brown handbag _____ _____ _____,0.4211,_____ _____ in a _____ _____ _____ in _____ _____ and _____ with a _____ _____ on her shoulder.,A woman _____ _____ black jacket walking _____ black boots _____ jeans _____ _____ brown handbag _____ _____ _____,A woman _____ _____ black jacket walking _____ black boots _____ jeans _____ _____ brown handbag _____ _____ _____,0.5263
