id,gold_label,pred_original_base,pred_original_nec,pred_original_nec_ctrl,pred_original_suff,pred_original_suff_ctrl,coverage_original,score_original_nec_flip,score_original_nec_ctrl_flip,score_original_suff_stay,score_original_suff_ctrl_stay,pred_lexical_base,pred_lexical_nec,pred_lexical_nec_ctrl,pred_lexical_suff,pred_lexical_suff_ctrl,coverage_lexical,score_lexical_nec_flip,score_lexical_nec_ctrl_flip,score_lexical_suff_stay,score_lexical_suff_ctrl_stay,pred_syntactic_base,pred_syntactic_nec,pred_syntactic_nec_ctrl,pred_syntactic_suff,pred_syntactic_suff_ctrl,coverage_syntactic,score_syntactic_nec_flip,score_syntactic_nec_ctrl_flip,score_syntactic_suff_stay,score_syntactic_suff_ctrl_stay,pred_pragmatic_base,pred_pragmatic_nec,pred_pragmatic_nec_ctrl,pred_pragmatic_suff,pred_pragmatic_suff_ctrl,coverage_pragmatic,score_pragmatic_nec_flip,score_pragmatic_nec_ctrl_flip,score_pragmatic_suff_stay,score_pragmatic_suff_ctrl_stay
367,neutral,entailment,neutral,neutral,neutral,neutral,0.4444,1,1,0,0,entailment,neutral,neutral,contradiction,neutral,0.4444,1,1,0,0,neutral,neutral,neutral,neutral,contradiction,0.5556,0,0,1,0,neutral,contradiction,neutral,neutral,contradiction,0.6667,1,0,1,0
368,entailment,entailment,neutral,entailment,entailment,neutral,0.3636,1,0,1,0,entailment,neutral,entailment,entailment,neutral,0.3636,1,0,1,0,entailment,neutral,entailment,entailment,contradiction,0.3636,1,0,1,0,entailment,neutral,entailment,entailment,entailment,0.8182,1,0,1,1
369,neutral,neutral,neutral,neutral,neutral,unknown,0.5000,0,0,1,0,neutral,neutral,neutral,neutral,neutral,0.6250,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.6250,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.6250,0,0,1,1
370,neutral,neutral,neutral,neutral,neutral,unknown,0.0000,0,0,1,0,neutral,neutral,neutral,neutral,neutral,0.2222,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.2222,0,0,1,1,neutral,neutral,neutral,neutral,contradiction,0.2222,0,0,1,0
371,entailment,entailment,contradiction,entailment,entailment,entailment,0.9000,1,0,1,1,entailment,neutral,neutral,neutral,entailment,0.9000,1,1,0,1,entailment,neutral,neutral,unknown,neutral,0.8000,1,1,0,0,entailment,neutral,entailment,entailment,entailment,1.0000,1,0,1,1
372,entailment,entailment,neutral,entailment,entailment,neutral,0.6000,1,0,1,0,entailment,neutral,entailment,entailment,neutral,0.6000,1,0,1,0,entailment,entailment,entailment,unknown,unknown,0.7000,0,0,0,0,entailment,neutral,unknown,unknown,unknown,0.6000,1,0,0,0
373,contradiction,contradiction,contradiction,neutral,contradiction,neutral,0.1000,0,1,1,0,contradiction,neutral,contradiction,contradiction,contradiction,0.1000,1,0,1,1,contradiction,neutral,neutral,unknown,contradiction,0.1000,1,1,0,1,contradiction,contradiction,contradiction,contradiction,neutral,0.1000,0,0,1,0
374,entailment,entailment,neutral,contradiction,neutral,neutral,0.1579,1,1,0,0,entailment,neutral,neutral,neutral,neutral,0.1579,1,1,0,0,entailment,neutral,entailment,neutral,neutral,0.3158,1,0,0,0,entailment,neutral,neutral,neutral,neutral,0.1579,1,1,0,0
375,contradiction,neutral,neutral,contradiction,neutral,neutral,0.2632,0,1,1,1,neutral,contradiction,contradiction,unknown,neutral,0.0526,1,1,0,1,neutral,neutral,neutral,neutral,unknown,0.3684,0,0,1,0,neutral,neutral,contradiction,contradiction,neutral,0.3684,0,1,0,1
376,entailment,entailment,neutral,neutral,entailment,neutral,0.5217,1,1,1,0,neutral,neutral,entailment,entailment,neutral,0.7391,0,1,0,1,entailment,neutral,entailment,contradiction,neutral,0.2609,1,0,0,0,entailment,neutral,unknown,entailment,contradiction,0.5217,1,0,1,0
377,neutral,neutral,neutral,neutral,neutral,neutral,0.5714,0,0,1,1,entailment,neutral,neutral,neutral,neutral,0.5714,1,1,0,0,neutral,neutral,neutral,neutral,neutral,0.5714,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.5714,0,0,1,1
378,entailment,entailment,neutral,neutral,entailment,neutral,0.2500,1,1,1,0,entailment,neutral,neutral,entailment,neutral,0.2500,1,1,1,0,entailment,neutral,entailment,entailment,neutral,0.2500,1,0,1,0,neutral,neutral,entailment,neutral,entailment,0.2500,0,1,1,0
379,entailment,entailment,contradiction,entailment,entailment,neutral,0.2000,1,0,1,0,entailment,neutral,entailment,entailment,entailment,0.8000,1,0,1,1,entailment,neutral,entailment,unknown,entailment,0.8000,1,0,0,1,entailment,neutral,unknown,entailment,entailment,0.8000,1,0,1,1
381,entailment,entailment,entailment,entailment,neutral,neutral,0.2381,0,0,0,0,entailment,neutral,entailment,entailment,neutral,0.5952,1,0,1,0,entailment,entailment,neutral,neutral,entailment,0.5238,0,1,0,1,entailment,entailment,entailment,entailment,neutral,0.2857,0,0,1,0
382,entailment,entailment,neutral,entailment,entailment,unknown,0.3750,1,0,1,0,entailment,entailment,entailment,entailment,entailment,0.3125,0,0,1,1,entailment,contradiction,entailment,entailment,neutral,0.2500,1,0,1,0,entailment,neutral,unknown,entailment,unknown,0.5000,1,0,1,0
383,neutral,neutral,unknown,contradiction,contradiction,contradiction,1.0000,0,1,0,0,neutral,neutral,contradiction,neutral,contradiction,1.0000,0,1,1,0,neutral,neutral,neutral,neutral,neutral,0.8333,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.8333,0,0,1,1
384,entailment,entailment,neutral,entailment,entailment,entailment,0.3750,1,0,1,1,entailment,entailment,entailment,entailment,entailment,0.8750,0,0,1,1,entailment,neutral,entailment,entailment,entailment,0.3750,1,0,1,1,entailment,neutral,entailment,entailment,entailment,0.8750,1,0,1,1
385,entailment,entailment,neutral,entailment,unknown,neutral,0.2500,1,0,0,0,entailment,entailment,entailment,entailment,neutral,0.2500,0,0,1,0,entailment,neutral,entailment,entailment,entailment,0.4167,1,0,1,1,entailment,neutral,entailment,unknown,neutral,0.2500,1,0,0,0
386,neutral,neutral,entailment,neutral,neutral,unknown,0.8462,1,0,1,0,neutral,neutral,neutral,neutral,neutral,0.8462,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.4615,0,0,1,1,neutral,unknown,neutral,neutral,neutral,0.8462,0,0,1,1
387,contradiction,contradiction,entailment,contradiction,neutral,unknown,0.3846,1,0,0,0,contradiction,neutral,contradiction,contradiction,contradiction,0.6154,1,0,1,1,contradiction,contradiction,neutral,contradiction,contradiction,0.4615,0,1,1,1,neutral,entailment,neutral,unknown,contradiction,0.7692,1,0,0,0
388,entailment,entailment,entailment,entailment,entailment,neutral,0.5000,0,0,1,0,entailment,entailment,entailment,entailment,entailment,0.5000,0,0,1,1,entailment,entailment,entailment,entailment,neutral,0.5000,0,0,1,0,entailment,neutral,neutral,neutral,unknown,0.6250,1,1,0,0
389,entailment,entailment,neutral,neutral,entailment,unknown,0.0769,1,1,1,0,entailment,neutral,neutral,entailment,neutral,0.0769,1,1,1,0,entailment,neutral,neutral,entailment,contradiction,0.1538,1,1,1,0,entailment,neutral,entailment,entailment,neutral,0.0769,1,0,1,0
390,neutral,neutral,neutral,neutral,neutral,neutral,0.7778,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.7778,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.7778,0,0,1,1,neutral,neutral,neutral,neutral,neutral,1.0000,0,0,1,1
393,neutral,neutral,neutral,neutral,neutral,neutral,0.1818,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.3636,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.1818,0,0,1,1,neutral,neutral,neutral,unknown,neutral,0.3636,0,0,0,1
394,neutral,entailment,neutral,neutral,neutral,neutral,0.9286,1,1,0,0,neutral,neutral,neutral,neutral,neutral,0.2143,0,0,1,1,entailment,neutral,entailment,unknown,neutral,0.2143,1,0,0,0,entailment,neutral,unknown,unknown,unknown,0.2143,1,0,0,0
395,entailment,entailment,neutral,entailment,entailment,entailment,0.7143,1,0,1,1,entailment,neutral,entailment,entailment,neutral,0.5714,1,0,1,0,entailment,entailment,entailment,entailment,neutral,0.5714,0,0,1,0,entailment,unknown,entailment,entailment,entailment,0.7143,0,0,1,1
397,contradiction,contradiction,neutral,contradiction,contradiction,unknown,0.2500,1,0,1,0,contradiction,neutral,contradiction,contradiction,neutral,0.2500,1,0,1,0,contradiction,neutral,contradiction,contradiction,neutral,0.2500,1,0,1,0,contradiction,neutral,contradiction,contradiction,neutral,0.5000,1,0,1,0
399,neutral,neutral,neutral,unknown,neutral,unknown,0.4667,0,0,1,0,neutral,neutral,unknown,unknown,neutral,0.6667,0,0,0,1,neutral,entailment,entailment,entailment,neutral,0.7333,1,1,0,1,entailment,neutral,neutral,contradiction,unknown,0.3333,1,1,0,0
400,neutral,entailment,unknown,neutral,neutral,unknown,0.5625,0,1,0,0,entailment,neutral,entailment,neutral,entailment,0.7500,1,0,0,1,entailment,neutral,neutral,neutral,neutral,0.5000,1,1,0,0,entailment,neutral,entailment,entailment,entailment,0.9375,1,0,1,1
401,entailment,entailment,unknown,entailment,entailment,neutral,0.8333,0,0,1,0,entailment,unknown,entailment,entailment,entailment,1.0000,0,0,1,1,entailment,neutral,entailment,entailment,entailment,1.0000,1,0,1,1,entailment,neutral,neutral,entailment,neutral,0.7500,1,1,1,0
402,entailment,entailment,neutral,neutral,neutral,neutral,0.5714,1,1,0,0,entailment,neutral,unknown,entailment,neutral,0.3571,1,0,1,0,entailment,unknown,entailment,entailment,entailment,0.9286,0,0,1,1,entailment,neutral,neutral,neutral,entailment,0.5714,1,1,0,1
403,entailment,entailment,neutral,neutral,neutral,contradiction,0.4516,1,1,0,0,entailment,neutral,neutral,neutral,unknown,0.3548,1,1,0,0,entailment,neutral,entailment,entailment,contradiction,0.2258,1,0,1,0,entailment,neutral,entailment,entailment,neutral,0.6774,1,0,1,0
404,neutral,neutral,neutral,neutral,neutral,neutral,1.0000,0,0,1,1,neutral,unknown,neutral,neutral,neutral,0.4286,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.4286,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.7143,0,0,1,1
405,entailment,neutral,neutral,neutral,neutral,neutral,0.9091,0,0,1,1,entailment,neutral,entailment,entailment,neutral,0.9091,1,0,1,0,neutral,neutral,neutral,neutral,entailment,0.9091,0,0,1,0,neutral,neutral,entailment,entailment,entailment,0.9091,0,1,0,0
407,contradiction,contradiction,neutral,contradiction,unknown,neutral,0.4737,1,0,0,0,contradiction,neutral,neutral,neutral,unknown,0.7895,1,1,0,0,neutral,neutral,neutral,neutral,neutral,0.5789,0,0,1,1,contradiction,neutral,contradiction,contradiction,neutral,0.8421,1,0,1,0
409,contradiction,contradiction,neutral,contradiction,contradiction,neutral,0.2143,1,0,1,0,contradiction,neutral,contradiction,contradiction,contradiction,0.7143,1,0,1,1,contradiction,neutral,contradiction,contradiction,contradiction,0.3571,1,0,1,1,contradiction,neutral,neutral,contradiction,contradiction,0.3571,1,1,1,1
410,entailment,entailment,entailment,entailment,neutral,entailment,0.6667,0,0,0,1,entailment,neutral,entailment,entailment,entailment,0.6667,1,0,1,1,entailment,neutral,entailment,entailment,entailment,0.6667,1,0,1,1,entailment,unknown,entailment,entailment,entailment,0.6667,0,0,1,1
411,entailment,entailment,neutral,entailment,entailment,unknown,0.2273,1,0,1,0,entailment,neutral,entailment,entailment,neutral,0.1818,1,0,1,0,entailment,neutral,entailment,entailment,contradiction,0.2273,1,0,1,0,entailment,neutral,entailment,entailment,unknown,0.2727,1,0,1,0
412,entailment,entailment,neutral,entailment,entailment,unknown,0.3333,1,0,1,0,entailment,neutral,entailment,entailment,neutral,0.3333,1,0,1,0,entailment,neutral,entailment,entailment,neutral,0.3333,1,0,1,0,entailment,neutral,entailment,entailment,neutral,0.3333,1,0,1,0
413,entailment,neutral,neutral,neutral,neutral,unknown,0.1667,0,0,1,0,neutral,neutral,neutral,entailment,neutral,0.4167,0,0,0,1,entailment,neutral,neutral,neutral,entailment,0.3333,1,1,0,1,entailment,neutral,unknown,unknown,neutral,0.4167,1,0,0,0
414,contradiction,neutral,neutral,neutral,neutral,neutral,0.5000,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.6000,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.6000,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.6000,0,0,1,1
415,entailment,entailment,neutral,entailment,neutral,entailment,0.9167,1,0,0,1,entailment,neutral,entailment,unknown,neutral,0.6667,1,0,0,0,entailment,neutral,neutral,entailment,neutral,0.5833,1,1,1,0,entailment,neutral,unknown,entailment,neutral,0.7500,1,0,1,0
416,contradiction,neutral,neutral,neutral,neutral,neutral,0.3333,0,0,1,1,neutral,entailment,neutral,neutral,neutral,0.8889,1,0,1,1,neutral,neutral,neutral,neutral,neutral,0.3333,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.3333,0,0,1,1
417,entailment,entailment,neutral,neutral,entailment,neutral,0.2857,1,1,1,0,entailment,neutral,entailment,entailment,entailment,0.4286,1,0,1,1,entailment,neutral,entailment,unknown,neutral,0.1429,1,0,0,0,entailment,unknown,entailment,entailment,entailment,0.2857,0,0,1,1
420,neutral,entailment,neutral,neutral,neutral,neutral,0.2000,1,1,0,0,entailment,neutral,entailment,neutral,neutral,0.4000,1,0,0,0,entailment,neutral,neutral,neutral,neutral,0.4000,1,1,0,0,entailment,neutral,unknown,neutral,neutral,0.2000,1,0,0,0
421,neutral,neutral,neutral,unknown,neutral,neutral,0.2963,0,0,1,1,neutral,neutral,neutral,neutral,entailment,0.4815,0,0,1,0,neutral,contradiction,neutral,neutral,neutral,0.4444,1,0,1,1,contradiction,neutral,neutral,neutral,neutral,0.3333,1,1,0,0
422,neutral,neutral,neutral,neutral,neutral,neutral,0.5625,0,0,1,1,neutral,neutral,unknown,neutral,neutral,0.4375,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.6250,0,0,1,1,neutral,neutral,neutral,contradiction,neutral,0.5625,0,0,0,1
424,contradiction,contradiction,contradiction,neutral,neutral,neutral,0.5000,0,1,0,0,contradiction,neutral,contradiction,neutral,neutral,0.6429,1,0,0,0,neutral,neutral,contradiction,neutral,contradiction,0.0714,0,1,1,0,contradiction,neutral,neutral,unknown,contradiction,0.5714,1,1,0,1
425,contradiction,neutral,neutral,neutral,neutral,neutral,0.3333,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.5556,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.3333,0,0,1,1,neutral,neutral,neutral,contradiction,neutral,0.6667,0,0,0,1
429,neutral,entailment,neutral,neutral,neutral,neutral,0.6667,1,1,0,0,neutral,neutral,neutral,neutral,neutral,0.3333,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.5000,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.5000,0,0,1,1
430,contradiction,neutral,neutral,neutral,neutral,contradiction,0.5556,0,0,1,0,contradiction,neutral,neutral,contradiction,neutral,0.5556,1,1,1,0,neutral,neutral,neutral,neutral,contradiction,0.3333,0,0,1,0,contradiction,neutral,neutral,neutral,neutral,0.6667,1,1,0,0
431,contradiction,contradiction,contradiction,contradiction,contradiction,contradiction,0.1111,0,0,1,1,contradiction,neutral,contradiction,contradiction,contradiction,0.1111,1,0,1,1,contradiction,contradiction,contradiction,contradiction,contradiction,0.1111,0,0,1,1,contradiction,contradiction,contradiction,contradiction,unknown,0.1111,0,0,1,0
432,neutral,neutral,neutral,neutral,neutral,neutral,0.6154,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.6154,0,0,1,1,neutral,unknown,neutral,neutral,neutral,0.8462,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.4615,0,0,1,1
433,contradiction,neutral,neutral,contradiction,neutral,neutral,0.0500,0,1,1,1,contradiction,neutral,neutral,neutral,neutral,0.2500,1,1,0,0,neutral,neutral,neutral,neutral,neutral,1.0000,0,0,1,1,neutral,neutral,neutral,neutral,contradiction,0.7500,0,0,1,0
434,contradiction,neutral,neutral,neutral,neutral,neutral,0.5000,0,0,1,1,contradiction,neutral,neutral,neutral,neutral,1.0000,1,1,0,0,neutral,neutral,neutral,neutral,neutral,0.6667,0,0,1,1,neutral,neutral,neutral,neutral,neutral,1.0000,0,0,1,1
435,contradiction,neutral,neutral,contradiction,contradiction,neutral,0.3750,0,1,0,1,neutral,neutral,unknown,contradiction,neutral,0.2500,0,0,0,1,contradiction,neutral,contradiction,contradiction,contradiction,0.3750,1,0,1,1,entailment,neutral,contradiction,contradiction,entailment,0.3750,1,1,0,1
437,contradiction,contradiction,neutral,contradiction,contradiction,contradiction,0.4375,1,0,1,1,contradiction,neutral,contradiction,contradiction,contradiction,1.0000,1,0,1,1,contradiction,neutral,neutral,contradiction,contradiction,0.4375,1,1,1,1,contradiction,neutral,contradiction,contradiction,unknown,0.4375,1,0,1,0
442,neutral,neutral,neutral,neutral,neutral,neutral,0.3333,0,0,1,1,neutral,neutral,entailment,neutral,neutral,0.1667,0,1,1,1,neutral,neutral,neutral,neutral,neutral,0.5000,0,0,1,1,neutral,neutral,neutral,unknown,neutral,0.1667,0,0,0,1
443,entailment,entailment,contradiction,entailment,unknown,neutral,0.5000,1,0,0,0,entailment,contradiction,entailment,entailment,entailment,0.5000,1,0,1,1,entailment,neutral,unknown,entailment,unknown,0.5000,1,0,1,0,entailment,neutral,entailment,entailment,contradiction,0.5000,1,0,1,0
444,neutral,entailment,neutral,neutral,neutral,unknown,0.6111,1,1,0,0,entailment,neutral,neutral,neutral,neutral,0.6667,1,1,0,0,entailment,unknown,unknown,neutral,neutral,0.6111,0,0,0,0,entailment,neutral,neutral,neutral,neutral,0.6667,1,1,0,0
445,entailment,entailment,neutral,entailment,entailment,entailment,0.7143,1,0,1,1,entailment,neutral,entailment,neutral,neutral,0.2857,1,0,0,0,entailment,neutral,entailment,entailment,neutral,0.7143,1,0,1,0,entailment,neutral,entailment,entailment,entailment,0.7143,1,0,1,1
446,entailment,entailment,neutral,contradiction,neutral,neutral,0.5556,1,1,0,0,entailment,neutral,neutral,neutral,unknown,0.4444,1,1,0,0,neutral,unknown,contradiction,neutral,neutral,0.4444,0,1,1,1,entailment,contradiction,neutral,neutral,neutral,0.5556,1,1,0,0
447,entailment,entailment,neutral,entailment,entailment,entailment,0.5238,1,0,1,1,entailment,contradiction,neutral,entailment,neutral,0.3333,1,1,1,0,neutral,neutral,neutral,entailment,neutral,0.2381,0,0,0,1,entailment,neutral,neutral,neutral,neutral,0.4286,1,1,0,0
448,neutral,contradiction,neutral,neutral,neutral,neutral,0.3333,1,1,0,0,neutral,neutral,neutral,neutral,neutral,0.6667,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.4444,0,0,1,1,neutral,entailment,neutral,neutral,neutral,1.0000,1,0,1,1
449,neutral,neutral,neutral,neutral,neutral,neutral,0.3636,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.8182,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.1818,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.1818,0,0,1,1
450,contradiction,neutral,neutral,contradiction,contradiction,contradiction,0.4167,0,1,0,0,contradiction,neutral,contradiction,neutral,neutral,0.5417,1,0,0,0,contradiction,contradiction,contradiction,neutral,neutral,0.1667,0,0,0,0,neutral,neutral,contradiction,neutral,neutral,0.4167,0,1,1,1
452,contradiction,contradiction,neutral,contradiction,contradiction,contradiction,0.7500,1,0,1,1,contradiction,neutral,contradiction,contradiction,neutral,0.5000,1,0,1,0,contradiction,neutral,contradiction,contradiction,contradiction,0.5000,1,0,1,1,contradiction,neutral,unknown,unknown,unknown,0.7500,1,0,0,0
453,neutral,contradiction,contradiction,contradiction,neutral,neutral,0.3333,0,0,0,0,neutral,contradiction,neutral,neutral,neutral,0.4444,1,0,1,1,neutral,neutral,neutral,neutral,contradiction,0.4444,0,0,1,0,neutral,neutral,neutral,neutral,neutral,0.4444,0,0,1,1
454,neutral,neutral,neutral,neutral,neutral,neutral,0.8667,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.6000,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.6667,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.8667,0,0,1,1
456,contradiction,neutral,neutral,contradiction,contradiction,neutral,0.1429,0,1,0,1,contradiction,contradiction,contradiction,contradiction,neutral,0.6190,0,0,1,0,contradiction,unknown,contradiction,contradiction,contradiction,0.5238,0,0,1,1,contradiction,neutral,contradiction,contradiction,neutral,0.5714,1,0,1,0
457,contradiction,neutral,neutral,unknown,unknown,unknown,0.5000,0,0,0,0,contradiction,neutral,neutral,neutral,entailment,0.7000,1,1,0,0,neutral,neutral,neutral,neutral,neutral,0.6000,0,0,1,1,neutral,neutral,neutral,neutral,neutral,1.0000,0,0,1,1
458,contradiction,neutral,neutral,neutral,neutral,neutral,0.1538,0,0,1,1,contradiction,neutral,contradiction,contradiction,neutral,0.6154,1,0,1,0,contradiction,neutral,neutral,neutral,contradiction,0.1538,1,1,0,1,contradiction,neutral,contradiction,neutral,neutral,0.1538,1,0,0,0
459,neutral,neutral,entailment,neutral,neutral,neutral,0.5833,1,0,1,1,neutral,neutral,neutral,neutral,neutral,0.5833,0,0,1,1,neutral,neutral,neutral,neutral,neutral,1.0000,0,0,1,1,neutral,entailment,neutral,neutral,entailment,0.5833,1,0,1,0
460,contradiction,neutral,contradiction,contradiction,contradiction,contradiction,0.7778,1,1,0,0,neutral,contradiction,contradiction,contradiction,neutral,0.7778,1,1,0,1,contradiction,contradiction,contradiction,contradiction,contradiction,0.7778,0,0,1,1,contradiction,contradiction,neutral,neutral,contradiction,0.6667,0,1,0,1
461,neutral,entailment,neutral,neutral,unknown,neutral,0.4000,1,1,0,0,entailment,neutral,neutral,neutral,neutral,0.4000,1,1,0,0,entailment,neutral,entailment,neutral,neutral,0.2667,1,0,0,0,entailment,neutral,unknown,unknown,neutral,0.3333,1,0,0,0
462,contradiction,contradiction,neutral,neutral,contradiction,neutral,0.6471,1,1,1,0,neutral,contradiction,neutral,neutral,neutral,0.1176,1,0,1,1,neutral,neutral,neutral,neutral,neutral,0.3529,0,0,1,1,contradiction,entailment,neutral,neutral,neutral,0.4118,1,1,0,0
463,neutral,entailment,neutral,entailment,entailment,entailment,1.0000,1,0,1,1,entailment,entailment,entailment,unknown,entailment,0.2500,0,0,0,1,entailment,neutral,entailment,entailment,entailment,1.0000,1,0,1,1,entailment,neutral,entailment,entailment,neutral,0.7500,1,0,1,0
467,neutral,entailment,unknown,entailment,entailment,entailment,0.8000,0,0,1,1,entailment,entailment,entailment,unknown,unknown,0.2000,0,0,0,0,entailment,neutral,entailment,entailment,neutral,0.5000,1,0,1,0,entailment,neutral,entailment,entailment,entailment,0.6000,1,0,1,1
468,neutral,neutral,neutral,neutral,neutral,neutral,0.7273,0,0,1,1,entailment,neutral,neutral,entailment,unknown,0.2727,1,1,1,0,neutral,neutral,neutral,neutral,neutral,0.5455,0,0,1,1,neutral,neutral,neutral,neutral,unknown,0.2727,0,0,1,0
470,contradiction,contradiction,neutral,neutral,neutral,neutral,0.8889,1,1,0,0,contradiction,neutral,contradiction,contradiction,neutral,0.7778,1,0,1,0,contradiction,neutral,neutral,neutral,neutral,0.8889,1,1,0,0,contradiction,neutral,neutral,neutral,neutral,0.3333,1,1,0,0
472,entailment,entailment,neutral,entailment,entailment,entailment,0.4000,1,0,1,1,entailment,entailment,entailment,entailment,entailment,0.3000,0,0,1,1,entailment,neutral,entailment,unknown,entailment,0.4000,1,0,0,1,entailment,neutral,unknown,unknown,neutral,0.4000,1,0,0,0
473,neutral,neutral,neutral,neutral,neutral,neutral,0.2857,0,0,1,1,entailment,neutral,unknown,neutral,neutral,0.7143,1,0,0,0,neutral,neutral,neutral,neutral,neutral,0.1429,0,0,1,1,neutral,neutral,unknown,neutral,neutral,0.2857,0,0,1,1
474,entailment,entailment,neutral,entailment,entailment,entailment,0.5000,1,0,1,1,entailment,neutral,neutral,entailment,entailment,0.7000,1,1,1,1,entailment,neutral,entailment,entailment,neutral,0.5000,1,0,1,0,entailment,neutral,entailment,unknown,unknown,0.5000,1,0,0,0
475,entailment,entailment,entailment,entailment,entailment,entailment,0.7500,0,0,1,1,contradiction,entailment,entailment,entailment,entailment,0.7500,1,1,0,0,neutral,neutral,entailment,entailment,neutral,0.5000,0,1,0,1,entailment,unknown,entailment,entailment,entailment,0.8750,0,0,1,1
476,neutral,neutral,neutral,neutral,neutral,neutral,0.6667,0,0,1,1,neutral,neutral,neutral,neutral,unknown,0.6667,0,0,1,0,neutral,neutral,neutral,neutral,neutral,1.0000,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.6667,0,0,1,1
479,neutral,neutral,unknown,neutral,neutral,neutral,0.4167,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.4167,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.4167,0,0,1,1,neutral,neutral,neutral,neutral,unknown,0.0000,0,0,1,0
481,entailment,entailment,neutral,neutral,neutral,neutral,0.6000,1,1,0,0,entailment,neutral,neutral,neutral,contradiction,0.6000,1,1,0,0,neutral,neutral,neutral,entailment,unknown,0.6000,0,0,0,0,entailment,neutral,neutral,neutral,neutral,0.4000,1,1,0,0
483,entailment,entailment,neutral,entailment,entailment,unknown,0.6667,1,0,1,0,entailment,neutral,entailment,entailment,entailment,0.6667,1,0,1,1,entailment,neutral,neutral,entailment,unknown,0.4444,1,1,1,0,entailment,neutral,unknown,neutral,neutral,0.4444,1,0,0,0
484,contradiction,contradiction,neutral,neutral,neutral,neutral,0.3077,1,1,0,0,contradiction,neutral,neutral,neutral,neutral,0.2308,1,1,0,0,contradiction,neutral,unknown,unknown,neutral,0.2308,1,0,0,0,contradiction,neutral,contradiction,unknown,neutral,0.3077,1,0,0,0
485,neutral,neutral,neutral,entailment,neutral,entailment,0.6071,0,1,1,0,neutral,neutral,neutral,neutral,neutral,0.5000,0,0,1,1,neutral,neutral,neutral,neutral,contradiction,0.3571,0,0,1,0,entailment,entailment,entailment,neutral,neutral,0.6071,0,0,0,0
486,contradiction,neutral,neutral,neutral,neutral,neutral,0.3636,0,0,1,1,contradiction,neutral,neutral,neutral,neutral,0.2727,1,1,0,0,contradiction,neutral,contradiction,neutral,contradiction,0.2727,1,0,0,1,neutral,neutral,contradiction,contradiction,neutral,0.0909,0,1,0,1
487,contradiction,neutral,neutral,neutral,neutral,neutral,0.5455,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.3636,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.3636,0,0,1,1,neutral,neutral,neutral,neutral,contradiction,0.3636,0,0,1,0
489,neutral,neutral,neutral,neutral,neutral,neutral,0.1818,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.1818,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.3636,0,0,1,1,entailment,neutral,neutral,neutral,neutral,0.2727,1,1,0,0
490,contradiction,neutral,neutral,neutral,contradiction,neutral,0.4286,0,0,0,1,neutral,neutral,contradiction,contradiction,neutral,0.5714,0,1,0,1,neutral,neutral,neutral,neutral,neutral,0.5714,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.4286,0,0,1,1
491,entailment,entailment,entailment,entailment,entailment,entailment,0.6250,0,0,1,1,entailment,neutral,entailment,entailment,entailment,0.6250,1,0,1,1,entailment,neutral,entailment,entailment,entailment,0.8750,1,0,1,1,entailment,entailment,entailment,entailment,entailment,0.6250,0,0,1,1
