id,gold_label,pred_original_base,pred_original_nec,pred_original_nec_ctrl,pred_original_suff,pred_original_suff_ctrl,coverage_original,score_original_nec_flip,score_original_nec_ctrl_flip,score_original_suff_stay,score_original_suff_ctrl_stay,pred_lexical_base,pred_lexical_nec,pred_lexical_nec_ctrl,pred_lexical_suff,pred_lexical_suff_ctrl,coverage_lexical,score_lexical_nec_flip,score_lexical_nec_ctrl_flip,score_lexical_suff_stay,score_lexical_suff_ctrl_stay,pred_syntactic_base,pred_syntactic_nec,pred_syntactic_nec_ctrl,pred_syntactic_suff,pred_syntactic_suff_ctrl,coverage_syntactic,score_syntactic_nec_flip,score_syntactic_nec_ctrl_flip,score_syntactic_suff_stay,score_syntactic_suff_ctrl_stay,pred_pragmatic_base,pred_pragmatic_nec,pred_pragmatic_nec_ctrl,pred_pragmatic_suff,pred_pragmatic_suff_ctrl,coverage_pragmatic,score_pragmatic_nec_flip,score_pragmatic_nec_ctrl_flip,score_pragmatic_suff_stay,score_pragmatic_suff_ctrl_stay
367,neutral,neutral,neutral,neutral,neutral,neutral,0.5556,0,0,1,1,neutral,neutral,neutral,contradiction,neutral,0.5556,0,0,0,1,entailment,neutral,neutral,neutral,neutral,0.5556,1,1,0,0,contradiction,entailment,neutral,unknown,unknown,0.1111,1,1,0,0
368,entailment,entailment,unknown,entailment,entailment,entailment,0.8182,0,0,1,1,entailment,neutral,entailment,entailment,neutral,0.3636,1,0,1,0,entailment,neutral,entailment,entailment,entailment,0.3636,1,0,1,1,entailment,neutral,entailment,entailment,entailment,0.3636,1,0,1,1
369,neutral,entailment,entailment,neutral,neutral,neutral,0.6250,0,1,0,0,entailment,neutral,neutral,neutral,neutral,0.6250,1,1,0,0,entailment,entailment,entailment,neutral,neutral,0.5000,0,0,0,0,entailment,entailment,neutral,entailment,neutral,0.6250,0,1,1,0
370,neutral,neutral,neutral,neutral,neutral,neutral,0.3333,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.2222,0,0,1,1,neutral,entailment,neutral,neutral,neutral,1.0000,1,0,1,1,neutral,neutral,neutral,entailment,entailment,0.3333,0,0,0,0
371,entailment,entailment,neutral,entailment,entailment,entailment,0.9000,1,0,1,1,entailment,unknown,entailment,entailment,neutral,0.9000,0,0,1,0,entailment,unknown,entailment,entailment,neutral,0.9000,0,0,1,0,entailment,unknown,entailment,neutral,neutral,1.0000,0,0,0,0
372,entailment,entailment,neutral,entailment,entailment,neutral,0.8000,1,0,1,0,entailment,neutral,neutral,unknown,neutral,0.4000,1,1,0,0,entailment,neutral,entailment,entailment,entailment,0.4000,1,0,1,1,entailment,entailment,entailment,unknown,neutral,0.4000,0,0,0,0
373,contradiction,contradiction,neutral,contradiction,unknown,contradiction,0.1000,1,0,0,1,contradiction,neutral,contradiction,unknown,contradiction,0.1000,1,0,0,1,contradiction,neutral,contradiction,unknown,unknown,0.1000,1,0,0,0,contradiction,neutral,neutral,unknown,unknown,0.1000,1,1,0,0
374,entailment,entailment,unknown,entailment,entailment,entailment,0.5263,0,0,1,1,entailment,neutral,entailment,entailment,neutral,0.4737,1,0,1,0,entailment,neutral,entailment,entailment,entailment,0.4737,1,0,1,1,entailment,neutral,unknown,entailment,entailment,0.3684,1,0,1,1
375,contradiction,neutral,neutral,neutral,neutral,neutral,0.2105,0,0,1,1,neutral,neutral,neutral,neutral,entailment,0.4211,0,0,1,0,neutral,neutral,contradiction,neutral,neutral,0.3158,0,1,1,1,neutral,neutral,neutral,contradiction,unknown,0.0526,0,0,0,0
376,entailment,entailment,neutral,neutral,entailment,neutral,0.5652,1,1,1,0,entailment,unknown,entailment,entailment,entailment,0.5652,0,0,1,1,entailment,unknown,entailment,entailment,neutral,0.6957,0,0,1,0,entailment,entailment,neutral,neutral,entailment,0.6087,0,1,0,1
377,neutral,entailment,entailment,neutral,entailment,neutral,0.8571,0,1,1,0,neutral,neutral,neutral,neutral,neutral,0.5714,0,0,1,1,entailment,neutral,entailment,neutral,entailment,0.7143,1,0,0,1,neutral,neutral,neutral,neutral,neutral,0.5714,0,0,1,1
378,entailment,entailment,neutral,neutral,entailment,unknown,0.2500,1,1,1,0,entailment,neutral,entailment,unknown,unknown,0.2500,1,0,0,0,entailment,neutral,entailment,entailment,neutral,0.2500,1,0,1,0,neutral,neutral,neutral,neutral,entailment,0.7500,0,0,1,0
379,entailment,entailment,neutral,neutral,entailment,entailment,0.1000,1,1,1,1,entailment,neutral,entailment,entailment,entailment,0.1000,1,0,1,1,entailment,neutral,entailment,entailment,entailment,0.6000,1,0,1,1,neutral,neutral,neutral,neutral,unknown,0.4000,0,0,1,0
381,entailment,entailment,neutral,entailment,entailment,neutral,0.2619,1,0,1,0,entailment,entailment,entailment,neutral,neutral,0.2143,0,0,0,0,entailment,entailment,entailment,entailment,neutral,0.2143,0,0,1,0,entailment,unknown,entailment,entailment,entailment,0.2619,0,0,1,1
382,entailment,entailment,neutral,entailment,entailment,unknown,0.3750,1,0,1,0,entailment,entailment,entailment,entailment,entailment,0.5625,0,0,1,1,entailment,entailment,entailment,entailment,unknown,0.3750,0,0,1,0,entailment,unknown,entailment,neutral,unknown,0.3750,0,0,0,0
383,neutral,neutral,neutral,neutral,neutral,neutral,0.5000,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.5000,0,0,1,1,neutral,neutral,neutral,neutral,unknown,0.5000,0,0,1,0,neutral,neutral,neutral,neutral,neutral,0.5000,0,0,1,1
384,entailment,entailment,entailment,entailment,entailment,entailment,0.8750,0,0,1,1,entailment,entailment,entailment,entailment,neutral,0.8750,0,0,1,0,entailment,neutral,entailment,entailment,entailment,0.8750,1,0,1,1,entailment,entailment,entailment,entailment,entailment,0.8750,0,0,1,1
385,entailment,entailment,entailment,neutral,entailment,neutral,0.2500,0,1,1,0,entailment,neutral,entailment,entailment,neutral,0.4167,1,0,1,0,entailment,neutral,neutral,entailment,entailment,0.4167,1,1,1,1,entailment,neutral,neutral,entailment,entailment,0.4167,1,1,1,1
386,neutral,neutral,neutral,neutral,neutral,entailment,0.6923,0,0,1,0,neutral,entailment,neutral,neutral,neutral,0.3846,1,0,1,1,neutral,neutral,neutral,neutral,neutral,0.6923,0,0,1,1,neutral,entailment,entailment,neutral,entailment,0.4615,1,1,1,0
387,contradiction,neutral,neutral,neutral,neutral,neutral,0.7692,0,0,1,1,contradiction,entailment,neutral,contradiction,neutral,0.3846,1,1,1,0,neutral,neutral,contradiction,contradiction,entailment,0.3077,0,1,0,0,contradiction,neutral,contradiction,contradiction,unknown,0.5385,1,0,1,0
388,entailment,entailment,neutral,entailment,neutral,neutral,0.5000,1,0,0,0,entailment,entailment,entailment,entailment,neutral,0.5000,0,0,1,0,entailment,neutral,entailment,entailment,entailment,0.5000,1,0,1,1,entailment,neutral,entailment,entailment,entailment,0.6250,1,0,1,1
389,entailment,entailment,neutral,neutral,neutral,unknown,0.1538,1,1,0,0,entailment,neutral,entailment,unknown,neutral,0.0769,1,0,0,0,entailment,entailment,entailment,entailment,unknown,0.0769,0,0,1,0,entailment,neutral,entailment,unknown,unknown,0.0769,1,0,0,0
390,neutral,neutral,neutral,neutral,neutral,neutral,0.7778,0,0,1,1,neutral,unknown,neutral,neutral,neutral,0.7778,0,0,1,1,neutral,neutral,unknown,neutral,neutral,0.7778,0,0,1,1,neutral,unknown,neutral,neutral,neutral,0.7778,0,0,1,1
393,neutral,neutral,neutral,neutral,entailment,neutral,0.0909,0,0,0,1,neutral,neutral,neutral,unknown,unknown,0.0909,0,0,0,0,neutral,neutral,entailment,neutral,entailment,0.2727,0,1,1,0,neutral,neutral,neutral,unknown,unknown,0.2727,0,0,0,0
394,neutral,entailment,neutral,neutral,neutral,neutral,0.4286,1,1,0,0,neutral,neutral,entailment,neutral,neutral,0.4286,0,1,1,1,entailment,neutral,neutral,neutral,neutral,0.3571,1,1,0,0,entailment,unknown,neutral,neutral,neutral,0.4286,0,1,0,0
395,entailment,entailment,neutral,entailment,entailment,entailment,0.7143,1,0,1,1,entailment,entailment,entailment,entailment,entailment,0.7143,0,0,1,1,entailment,entailment,entailment,entailment,entailment,0.8571,0,0,1,1,entailment,entailment,entailment,entailment,entailment,0.7143,0,0,1,1
397,contradiction,contradiction,neutral,contradiction,contradiction,neutral,0.1250,1,0,1,0,contradiction,neutral,contradiction,contradiction,unknown,0.1250,1,0,1,0,contradiction,neutral,contradiction,entailment,unknown,0.1250,1,0,0,0,contradiction,neutral,contradiction,contradiction,neutral,0.1250,1,0,1,0
399,neutral,entailment,entailment,entailment,entailment,entailment,0.4667,0,0,1,1,entailment,unknown,entailment,entailment,entailment,0.9333,0,0,1,1,entailment,entailment,entailment,entailment,entailment,0.4667,0,0,1,1,entailment,entailment,unknown,unknown,entailment,0.8667,0,0,0,1
400,neutral,entailment,entailment,neutral,entailment,entailment,0.6875,0,1,1,1,entailment,unknown,entailment,entailment,entailment,1.0000,0,0,1,1,entailment,unknown,entailment,entailment,entailment,1.0000,0,0,1,1,entailment,entailment,entailment,unknown,unknown,0.3125,0,0,0,0
401,entailment,entailment,unknown,entailment,entailment,neutral,0.9167,0,0,1,0,entailment,entailment,entailment,entailment,entailment,0.5833,0,0,1,1,entailment,unknown,entailment,entailment,entailment,1.0000,0,0,1,1,entailment,unknown,entailment,entailment,entailment,1.0000,0,0,1,1
402,entailment,entailment,neutral,neutral,entailment,neutral,0.2857,1,1,1,0,entailment,neutral,entailment,unknown,unknown,0.2857,1,0,0,0,entailment,neutral,entailment,unknown,unknown,0.2857,1,0,0,0,entailment,neutral,unknown,unknown,unknown,0.2857,1,0,0,0
403,entailment,neutral,neutral,neutral,neutral,neutral,0.4839,0,0,1,1,neutral,entailment,entailment,neutral,entailment,0.5161,1,1,1,0,neutral,neutral,entailment,neutral,unknown,0.2258,0,1,1,0,entailment,unknown,entailment,neutral,neutral,0.2258,0,0,0,0
404,neutral,neutral,neutral,neutral,neutral,neutral,1.0000,0,0,1,1,neutral,unknown,neutral,neutral,neutral,1.0000,0,0,1,1,neutral,unknown,neutral,neutral,neutral,0.7143,0,0,1,1,neutral,unknown,unknown,unknown,unknown,0.5714,0,0,0,0
405,entailment,entailment,entailment,neutral,entailment,neutral,0.5455,0,1,1,0,entailment,neutral,entailment,entailment,entailment,0.5455,1,0,1,1,entailment,unknown,neutral,neutral,neutral,0.9091,0,1,0,0,entailment,unknown,neutral,entailment,entailment,0.9091,0,1,1,1
407,contradiction,contradiction,contradiction,contradiction,neutral,unknown,0.2632,0,0,0,0,contradiction,neutral,neutral,neutral,neutral,0.3158,1,1,0,0,neutral,neutral,unknown,unknown,unknown,0.2632,0,0,0,0,contradiction,contradiction,contradiction,unknown,unknown,0.2632,0,0,0,0
409,contradiction,contradiction,neutral,neutral,neutral,neutral,0.3571,1,1,0,0,contradiction,neutral,contradiction,contradiction,unknown,0.2143,1,0,1,0,neutral,neutral,neutral,neutral,neutral,0.3571,0,0,1,1,contradiction,neutral,contradiction,unknown,neutral,0.3571,1,0,0,0
410,entailment,entailment,entailment,neutral,neutral,entailment,0.6667,0,1,0,1,entailment,neutral,neutral,neutral,neutral,0.6667,1,1,0,0,entailment,entailment,entailment,neutral,entailment,0.6667,0,0,0,1,entailment,neutral,unknown,unknown,neutral,0.6667,1,0,0,0
411,entailment,entailment,neutral,entailment,entailment,entailment,0.2727,1,0,1,1,entailment,neutral,entailment,entailment,entailment,0.2273,1,0,1,1,entailment,neutral,entailment,entailment,entailment,0.2727,1,0,1,1,entailment,neutral,entailment,entailment,neutral,0.2727,1,0,1,0
412,entailment,entailment,neutral,entailment,entailment,neutral,0.3333,1,0,1,0,entailment,neutral,entailment,entailment,neutral,0.3333,1,0,1,0,entailment,neutral,entailment,entailment,entailment,0.3333,1,0,1,1,entailment,unknown,entailment,entailment,entailment,0.3333,0,0,1,1
413,entailment,entailment,neutral,entailment,entailment,entailment,0.5000,1,0,1,1,entailment,neutral,entailment,entailment,entailment,0.2500,1,0,1,1,entailment,neutral,entailment,entailment,entailment,0.5000,1,0,1,1,entailment,neutral,entailment,entailment,neutral,0.5000,1,0,1,0
414,contradiction,neutral,neutral,neutral,neutral,neutral,0.4000,0,0,1,1,neutral,unknown,neutral,neutral,contradiction,0.6000,0,0,1,0,neutral,unknown,neutral,neutral,unknown,0.6000,0,0,1,0,neutral,unknown,neutral,neutral,unknown,0.6000,0,0,1,0
415,entailment,entailment,unknown,neutral,entailment,neutral,0.7500,0,1,1,0,entailment,entailment,neutral,neutral,entailment,0.5833,0,1,0,1,entailment,neutral,neutral,entailment,entailment,0.5833,1,1,1,1,neutral,unknown,entailment,entailment,entailment,0.7500,0,1,0,0
416,contradiction,neutral,neutral,neutral,unknown,unknown,0.1111,0,0,0,0,neutral,neutral,neutral,unknown,entailment,0.2222,0,0,0,0,neutral,neutral,unknown,unknown,entailment,0.2222,0,0,0,0,neutral,neutral,neutral,unknown,unknown,0.1111,0,0,0,0
417,entailment,neutral,unknown,entailment,entailment,entailment,0.5714,0,1,0,0,entailment,unknown,entailment,entailment,entailment,0.4286,0,0,1,1,entailment,unknown,unknown,unknown,entailment,0.5714,0,0,0,1,entailment,unknown,entailment,unknown,unknown,0.4286,0,0,0,0
420,neutral,entailment,neutral,neutral,entailment,entailment,0.8667,1,1,1,1,entailment,unknown,neutral,entailment,entailment,0.9333,0,1,1,1,entailment,unknown,neutral,entailment,entailment,0.5333,0,1,1,1,entailment,entailment,entailment,entailment,entailment,0.5333,0,0,1,1
421,neutral,neutral,neutral,neutral,neutral,neutral,0.2222,0,0,1,1,neutral,neutral,entailment,neutral,entailment,0.2222,0,1,1,0,neutral,contradiction,entailment,neutral,unknown,0.2222,1,1,1,0,contradiction,neutral,neutral,entailment,neutral,0.4444,1,1,0,0
422,neutral,neutral,neutral,neutral,entailment,entailment,0.3125,0,0,0,0,neutral,neutral,neutral,neutral,unknown,0.1875,0,0,1,0,neutral,entailment,unknown,unknown,contradiction,0.5625,1,0,0,0,neutral,neutral,neutral,entailment,neutral,0.3125,0,0,0,1
424,contradiction,neutral,neutral,neutral,neutral,unknown,0.0714,0,0,1,0,neutral,entailment,neutral,unknown,unknown,0.1429,1,0,0,0,neutral,entailment,entailment,neutral,entailment,0.5000,1,1,1,0,neutral,neutral,neutral,neutral,unknown,0.2143,0,0,1,0
425,contradiction,neutral,neutral,neutral,neutral,entailment,0.3333,0,0,1,0,neutral,neutral,neutral,neutral,neutral,0.3333,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.2222,0,0,1,1,neutral,unknown,neutral,unknown,unknown,0.3333,0,0,0,0
429,neutral,neutral,neutral,neutral,neutral,neutral,0.6667,0,0,1,1,neutral,neutral,neutral,neutral,entailment,0.5833,0,0,1,0,entailment,neutral,neutral,neutral,entailment,0.7500,1,1,0,1,entailment,neutral,entailment,entailment,neutral,0.7500,1,0,1,0
430,contradiction,neutral,neutral,contradiction,contradiction,contradiction,0.6667,0,1,0,0,neutral,unknown,contradiction,contradiction,neutral,0.8889,0,1,0,1,neutral,neutral,neutral,neutral,neutral,1.0000,0,0,1,1,neutral,unknown,neutral,neutral,neutral,1.0000,0,0,1,1
431,contradiction,contradiction,neutral,contradiction,neutral,neutral,0.2222,1,0,0,0,contradiction,contradiction,contradiction,contradiction,contradiction,0.2222,0,0,1,1,contradiction,contradiction,contradiction,unknown,unknown,0.2222,0,0,0,0,contradiction,neutral,contradiction,contradiction,unknown,0.2222,1,0,1,0
432,neutral,neutral,neutral,entailment,neutral,entailment,0.5385,0,1,1,0,neutral,neutral,entailment,entailment,neutral,0.4615,0,1,0,1,neutral,unknown,entailment,neutral,entailment,0.9231,0,1,1,0,neutral,neutral,neutral,neutral,neutral,0.5385,0,0,1,1
433,contradiction,neutral,unknown,neutral,neutral,neutral,1.0000,0,0,1,1,neutral,neutral,neutral,unknown,unknown,0.1000,0,0,0,0,neutral,unknown,neutral,neutral,neutral,0.8000,0,0,1,1,neutral,unknown,neutral,neutral,neutral,1.0000,0,0,1,1
434,contradiction,neutral,neutral,neutral,neutral,neutral,0.8333,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.5000,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.6667,0,0,1,1,neutral,unknown,neutral,neutral,neutral,1.0000,0,0,1,1
435,contradiction,neutral,unknown,neutral,neutral,neutral,0.7500,0,0,1,1,entailment,unknown,entailment,entailment,neutral,0.6250,0,0,1,0,contradiction,neutral,neutral,neutral,neutral,0.3750,1,1,0,0,neutral,unknown,neutral,neutral,neutral,0.7500,0,0,1,1
437,contradiction,contradiction,neutral,contradiction,contradiction,contradiction,0.4375,1,0,1,1,contradiction,neutral,contradiction,contradiction,contradiction,0.4375,1,0,1,1,contradiction,neutral,neutral,contradiction,neutral,0.4375,1,1,1,0,contradiction,neutral,contradiction,contradiction,unknown,0.4375,1,0,1,0
442,neutral,neutral,neutral,neutral,neutral,neutral,1.0000,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.8333,0,0,1,1,neutral,unknown,entailment,entailment,entailment,1.0000,0,1,0,0,neutral,entailment,neutral,entailment,entailment,1.0000,1,0,0,0
443,entailment,entailment,neutral,entailment,entailment,neutral,0.1000,1,0,1,0,entailment,neutral,entailment,entailment,entailment,0.5000,1,0,1,1,entailment,unknown,entailment,entailment,entailment,0.6000,0,0,1,1,entailment,neutral,entailment,entailment,neutral,0.4000,1,0,1,0
444,neutral,neutral,neutral,entailment,neutral,entailment,0.6667,0,1,1,0,neutral,entailment,neutral,neutral,neutral,0.8333,1,0,1,1,neutral,neutral,neutral,unknown,entailment,0.2778,0,0,0,0,neutral,neutral,neutral,entailment,neutral,0.3333,0,0,0,1
445,entailment,entailment,entailment,entailment,entailment,entailment,0.7143,0,0,1,1,entailment,entailment,entailment,entailment,neutral,0.5714,0,0,1,0,entailment,neutral,entailment,entailment,entailment,0.5714,1,0,1,1,entailment,entailment,entailment,entailment,entailment,1.0000,0,0,1,1
446,entailment,entailment,neutral,neutral,neutral,neutral,0.4444,1,1,0,0,entailment,neutral,neutral,neutral,neutral,0.6111,1,1,0,0,neutral,neutral,entailment,entailment,neutral,0.4444,0,1,0,1,neutral,unknown,neutral,unknown,unknown,0.4444,0,0,0,0
447,entailment,entailment,entailment,entailment,entailment,neutral,0.4286,0,0,1,0,entailment,entailment,entailment,neutral,entailment,0.4286,0,0,0,1,entailment,unknown,entailment,entailment,neutral,0.6667,0,0,1,0,entailment,neutral,entailment,entailment,unknown,0.3810,1,0,1,0
448,neutral,neutral,unknown,neutral,neutral,neutral,1.0000,0,0,1,1,neutral,neutral,contradiction,neutral,unknown,0.3333,0,1,1,0,neutral,neutral,neutral,neutral,neutral,1.0000,0,0,1,1,neutral,neutral,unknown,unknown,unknown,0.3333,0,0,0,0
449,neutral,neutral,neutral,neutral,neutral,neutral,0.2727,0,0,1,1,neutral,neutral,neutral,neutral,contradiction,0.2727,0,0,1,0,neutral,neutral,neutral,unknown,neutral,0.2727,0,0,0,1,neutral,neutral,neutral,neutral,neutral,0.1818,0,0,1,1
450,contradiction,neutral,neutral,neutral,neutral,neutral,0.5417,0,0,1,1,neutral,neutral,contradiction,neutral,neutral,0.5417,0,1,1,1,neutral,neutral,contradiction,neutral,neutral,0.3750,0,1,1,1,contradiction,unknown,neutral,unknown,unknown,0.3750,0,1,0,0
452,contradiction,contradiction,contradiction,contradiction,contradiction,contradiction,0.3750,0,0,1,1,contradiction,contradiction,neutral,neutral,contradiction,0.3750,0,1,0,1,contradiction,neutral,contradiction,contradiction,unknown,0.3750,1,0,1,0,contradiction,neutral,neutral,neutral,neutral,0.3750,1,1,0,0
453,neutral,neutral,neutral,neutral,neutral,neutral,0.8889,0,0,1,1,neutral,unknown,neutral,neutral,neutral,0.7778,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.4444,0,0,1,1,neutral,unknown,neutral,neutral,neutral,1.0000,0,0,1,1
454,neutral,neutral,neutral,neutral,neutral,neutral,0.4667,0,0,1,1,neutral,neutral,neutral,unknown,neutral,0.2000,0,0,0,1,neutral,neutral,neutral,neutral,neutral,0.6667,0,0,1,1,neutral,unknown,neutral,neutral,neutral,0.9333,0,0,1,1
456,contradiction,neutral,neutral,neutral,neutral,neutral,0.4286,0,0,1,1,neutral,neutral,neutral,neutral,unknown,0.0476,0,0,1,0,neutral,neutral,neutral,unknown,unknown,0.0476,0,0,0,0,neutral,unknown,unknown,unknown,unknown,0.7619,0,0,0,0
457,contradiction,neutral,entailment,neutral,neutral,neutral,1.0000,1,0,1,1,contradiction,entailment,neutral,unknown,unknown,0.1000,1,1,0,0,neutral,neutral,neutral,neutral,neutral,0.8000,0,0,1,1,neutral,unknown,neutral,contradiction,neutral,0.8000,0,0,0,1
458,contradiction,contradiction,neutral,neutral,unknown,neutral,0.1538,1,1,0,0,neutral,neutral,neutral,neutral,neutral,0.2308,0,0,1,1,contradiction,neutral,neutral,unknown,neutral,0.1538,1,1,0,0,contradiction,neutral,neutral,unknown,unknown,0.1538,1,1,0,0
459,neutral,neutral,entailment,neutral,neutral,neutral,0.5833,1,0,1,1,neutral,unknown,neutral,neutral,neutral,0.9167,0,0,1,1,neutral,entailment,neutral,neutral,neutral,0.6667,1,0,1,1,neutral,unknown,neutral,entailment,neutral,0.6667,0,0,0,1
460,contradiction,contradiction,neutral,neutral,neutral,neutral,0.2222,1,1,0,0,contradiction,contradiction,contradiction,unknown,neutral,0.0556,0,0,0,0,contradiction,contradiction,contradiction,entailment,neutral,0.1111,0,0,0,0,contradiction,contradiction,contradiction,unknown,unknown,0.1111,0,0,0,0
461,neutral,entailment,entailment,entailment,entailment,entailment,0.6667,0,0,1,1,entailment,neutral,entailment,entailment,entailment,0.6667,1,0,1,1,entailment,unknown,unknown,unknown,neutral,0.6667,0,0,0,0,neutral,unknown,unknown,unknown,unknown,0.6667,0,0,0,0
462,contradiction,contradiction,neutral,neutral,neutral,unknown,0.1765,1,1,0,0,contradiction,neutral,contradiction,neutral,unknown,0.1176,1,0,0,0,contradiction,contradiction,neutral,neutral,unknown,0.1176,0,1,0,0,contradiction,neutral,contradiction,neutral,unknown,0.1176,1,0,0,0
463,neutral,entailment,entailment,neutral,entailment,entailment,0.2500,0,1,1,1,entailment,entailment,entailment,entailment,entailment,0.2500,0,0,1,1,entailment,entailment,entailment,entailment,entailment,1.0000,0,0,1,1,entailment,neutral,entailment,entailment,entailment,1.0000,1,0,1,1
467,neutral,neutral,entailment,entailment,neutral,entailment,0.5000,1,1,1,0,entailment,entailment,entailment,entailment,entailment,0.7000,0,0,1,1,entailment,neutral,entailment,entailment,entailment,0.4000,1,0,1,1,entailment,entailment,entailment,entailment,entailment,0.5000,0,0,1,1
468,neutral,neutral,neutral,neutral,neutral,neutral,0.7273,0,0,1,1,entailment,neutral,neutral,neutral,neutral,0.6364,1,1,0,0,neutral,neutral,neutral,neutral,neutral,1.0000,0,0,1,1,neutral,entailment,neutral,neutral,neutral,0.5455,1,0,1,1
470,contradiction,contradiction,neutral,neutral,unknown,neutral,0.2222,1,1,0,0,contradiction,neutral,neutral,unknown,unknown,0.2222,1,1,0,0,neutral,neutral,unknown,unknown,neutral,0.4444,0,0,0,1,neutral,neutral,unknown,unknown,unknown,0.4444,0,0,0,0
472,entailment,entailment,entailment,neutral,neutral,neutral,0.4000,0,1,0,0,entailment,neutral,entailment,entailment,entailment,0.3000,1,0,1,1,entailment,entailment,entailment,entailment,entailment,0.4000,0,0,1,1,entailment,neutral,entailment,entailment,neutral,0.5000,1,0,1,0
473,neutral,neutral,neutral,neutral,neutral,unknown,0.4286,0,0,1,0,neutral,neutral,neutral,neutral,neutral,0.4286,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.1429,0,0,1,1,neutral,neutral,neutral,neutral,entailment,0.4286,0,0,1,0
474,entailment,entailment,neutral,entailment,entailment,entailment,0.4000,1,0,1,1,entailment,neutral,entailment,entailment,unknown,0.5000,1,0,1,0,entailment,unknown,unknown,unknown,unknown,0.4000,0,0,0,0,entailment,neutral,neutral,entailment,entailment,0.4000,1,1,1,1
475,entailment,entailment,entailment,entailment,entailment,entailment,0.7500,0,0,1,1,entailment,entailment,entailment,entailment,entailment,0.8750,0,0,1,1,entailment,entailment,entailment,entailment,entailment,0.8750,0,0,1,1,entailment,entailment,entailment,entailment,entailment,0.3750,0,0,1,1
476,neutral,neutral,entailment,neutral,neutral,neutral,0.6667,1,0,1,1,entailment,entailment,neutral,neutral,entailment,0.3333,0,1,0,1,entailment,entailment,entailment,neutral,entailment,0.6667,0,0,0,1,neutral,entailment,neutral,neutral,unknown,0.3333,1,0,1,0
479,neutral,neutral,unknown,neutral,neutral,neutral,1.0000,0,0,1,1,neutral,neutral,neutral,unknown,unknown,0.0833,0,0,0,0,neutral,neutral,neutral,neutral,neutral,0.4167,0,0,1,1,neutral,neutral,neutral,unknown,unknown,0.0833,0,0,0,0
481,entailment,entailment,neutral,entailment,entailment,entailment,0.4000,1,0,1,1,entailment,neutral,entailment,neutral,entailment,0.4000,1,0,0,1,entailment,unknown,neutral,entailment,entailment,0.4000,0,1,1,1,entailment,unknown,entailment,entailment,contradiction,0.4000,0,0,1,0
483,entailment,entailment,neutral,entailment,neutral,unknown,0.3333,1,0,0,0,entailment,neutral,entailment,entailment,entailment,0.4444,1,0,1,1,entailment,unknown,entailment,entailment,unknown,0.5556,0,0,1,0,entailment,entailment,neutral,entailment,neutral,0.3333,0,1,1,0
484,contradiction,contradiction,neutral,contradiction,contradiction,neutral,0.2308,1,0,1,0,contradiction,neutral,contradiction,contradiction,unknown,0.2308,1,0,1,0,contradiction,neutral,contradiction,contradiction,unknown,0.1538,1,0,1,0,contradiction,neutral,contradiction,contradiction,neutral,0.3077,1,0,1,0
485,neutral,entailment,neutral,entailment,neutral,contradiction,0.6429,1,0,0,0,entailment,neutral,entailment,neutral,neutral,0.3571,1,0,0,0,entailment,neutral,entailment,neutral,neutral,0.4286,1,0,0,0,neutral,unknown,unknown,unknown,neutral,0.5357,0,0,0,1
486,contradiction,neutral,neutral,neutral,neutral,neutral,0.2727,0,0,1,1,neutral,neutral,neutral,unknown,unknown,0.0909,0,0,0,0,neutral,neutral,contradiction,neutral,neutral,0.2727,0,1,1,1,neutral,neutral,contradiction,contradiction,unknown,0.1818,0,1,0,0
487,contradiction,neutral,neutral,neutral,neutral,neutral,0.3636,0,0,1,1,neutral,neutral,neutral,unknown,unknown,0.1818,0,0,0,0,neutral,neutral,neutral,neutral,neutral,0.5455,0,0,1,1,neutral,neutral,unknown,unknown,unknown,0.3636,0,0,0,0
489,neutral,neutral,neutral,entailment,neutral,neutral,0.1818,0,1,1,1,neutral,neutral,neutral,neutral,unknown,0.1818,0,0,1,0,neutral,neutral,neutral,neutral,unknown,0.0000,0,0,1,0,neutral,neutral,unknown,unknown,neutral,0.3636,0,0,0,1
490,contradiction,neutral,neutral,neutral,unknown,neutral,0.2857,0,0,0,1,contradiction,neutral,neutral,neutral,neutral,0.4286,1,1,0,0,neutral,neutral,neutral,neutral,neutral,0.8571,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.8571,0,0,1,1
491,entailment,entailment,entailment,entailment,entailment,entailment,0.6250,0,0,1,1,entailment,entailment,entailment,entailment,entailment,0.8750,0,0,1,1,entailment,entailment,entailment,entailment,entailment,0.2500,0,0,1,1,entailment,entailment,entailment,entailment,entailment,0.6250,0,0,1,1
492,entailment,entailment,neutral,entailment,entailment,entailment,0.4444,1,0,1,1,entailment,neutral,neutral,neutral,neutral,0.4444,1,1,0,0,entailment,neutral,entailment,entailment,neutral,0.6667,1,0,1,0,entailment,unknown,entailment,entailment,unknown,0.5000,0,0,1,0
